Match ID,Team 1,Team 2,Team A,Team B,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Chronology,Side Picker Encoded,Positive Outcome,Map Name_Abyss,Map Name_Ascent,Map Name_Bind,Map Name_Breeze,Map Name_Fracture,Map Name_Haven,Map Name_Icebox,Map Name_Lotus,Map Name_Pearl,Map Name_Split,Map Name_Sunset,Side Picked_Attack,Side Picked_Defense,Patch_1,Patch_2,Patch_3,Patch_4,Patch_5
619,Gen.G,Global Esports,Global Esports,Gen.G,13,1,2,11,0,1,0,0,1,Gen.G,0,Gen.G,12,14,Global Esports,657,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,7,13,2,5,0,7,6,0,1,Dragon Ranger Gaming,0,Wolves Esports,-6,20,Wolves Esports,658,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,6,13,4,2,0,5,8,0,2,Wolves Esports,0,Wolves Esports,-7,19,Dragon Ranger Gaming,658,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
684,BBL Esports,Team Vitality,BBL Esports,Team Vitality,11,13,2,9,0,3,10,0,3,BBL Esports,0,Team Vitality,-2,24,,659,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
684,BBL Esports,Team Vitality,BBL Esports,Team Vitality,7,13,5,2,0,6,7,0,1,Team Vitality,0,Team Vitality,-6,20,BBL Esports,659,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
684,BBL Esports,Team Vitality,BBL Esports,Team Vitality,13,6,3,10,0,2,4,0,2,BBL Esports,0,BBL Esports,7,19,Team Vitality,659,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
685,Team Heretics,Gentle Mates,Team Heretics,Gentle Mates,13,7,8,5,0,3,4,0,1,Gentle Mates,0,Team Heretics,6,20,Team Heretics,660,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
685,Team Heretics,Gentle Mates,Team Heretics,Gentle Mates,13,5,4,9,0,3,2,0,3,Team Heretics,0,Team Heretics,8,18,,660,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
685,Team Heretics,Gentle Mates,Team Heretics,Gentle Mates,10,13,2,8,0,4,9,0,2,Team Heretics,0,Gentle Mates,-3,23,Gentle Mates,660,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,13,2,10,3,0,0,2,0,3,DRX,0,DRX,11,15,,661,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,13,7,6,7,0,5,2,0,1,DetonatioN FocusMe,0,DRX,6,20,DRX,661,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,6,13,5,1,0,6,7,0,2,DRX,0,DetonatioN FocusMe,-7,19,DetonatioN FocusMe,661,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,13,10,7,6,0,5,5,0,3,Trace Esports,0,Trace Esports,3,23,,662,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,13,11,6,7,0,5,6,0,1,Titan Esports Club,0,Trace Esports,2,24,Trace Esports,662,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,8,13,4,4,0,8,5,0,2,Trace Esports,0,Titan Esports Club,-5,21,Titan Esports Club,662,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,13,8,7,6,0,3,5,0,3,ZETA DIVISION,0,ZETA DIVISION,5,21,,663,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,13,6,4,9,0,3,3,0,1,TALON,0,ZETA DIVISION,7,19,ZETA DIVISION,663,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,8,13,2,6,0,6,7,0,2,ZETA DIVISION,0,TALON,-5,21,TALON,663,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,13,11,7,6,0,6,5,0,1,EDward Gaming,0,EDward Gaming,2,24,Bilibili Gaming,664,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,13,8,5,8,0,4,4,0,2,Bilibili Gaming,0,EDward Gaming,5,21,EDward Gaming,664,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
714,G2 Esports,KRÜ Esports,KRÜ Esports,G2 Esports,16,14,7,5,4,7,5,2,2,KRÜ Esports,1,G2 Esports,2,30,G2 Esports,665,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
714,G2 Esports,KRÜ Esports,KRÜ Esports,G2 Esports,13,5,9,4,0,2,3,0,3,KRÜ Esports,0,G2 Esports,8,18,,665,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
714,G2 Esports,KRÜ Esports,KRÜ Esports,G2 Esports,4,13,1,3,0,9,4,0,1,G2 Esports,0,KRÜ Esports,-9,17,KRÜ Esports,665,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
715,LOUD,LEVIATÁN,LOUD,LEVIATÁN,6,13,4,2,0,5,8,0,2,LOUD,0,LEVIATÁN,-7,19,LEVIATÁN,666,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
715,LOUD,LEVIATÁN,LOUD,LEVIATÁN,11,13,3,8,0,4,9,0,1,LEVIATÁN,0,LEVIATÁN,-2,24,LOUD,666,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
622,Gen.G,Team Secret,Team Secret,Gen.G,13,7,6,7,0,5,2,0,2,Team Secret,0,Gen.G,6,20,Gen.G,667,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
622,Gen.G,Team Secret,Team Secret,Gen.G,6,13,4,2,0,10,3,0,1,Gen.G,0,Team Secret,-7,19,Team Secret,667,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
622,Gen.G,Team Secret,Team Secret,Gen.G,12,14,3,9,0,3,9,2,3,Team Secret,1,Team Secret,-2,26,,667,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
656,JDG Esports,All Gamers,JDG Esports,All Gamers,13,3,3,10,0,2,1,0,2,JDG Esports,0,JDG Esports,10,16,All Gamers,668,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
656,JDG Esports,All Gamers,JDG Esports,All Gamers,13,8,7,6,0,3,5,0,1,All Gamers,0,JDG Esports,5,21,JDG Esports,668,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,9,13,7,2,0,8,5,0,1,Paper Rex,0,ZETA DIVISION,-4,22,ZETA DIVISION,669,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,13,4,5,8,0,4,0,0,3,ZETA DIVISION,0,Paper Rex,9,17,,669,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,13,8,11,2,0,7,1,0,2,ZETA DIVISION,0,Paper Rex,5,21,Paper Rex,669,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,14,12,6,6,2,6,6,0,2,TYLOO,1,TYLOO,2,26,FunPlus Phoenix,670,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,13,4,4,9,0,3,1,0,3,TYLOO,0,TYLOO,9,17,,670,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,5,13,1,4,0,8,5,0,1,FunPlus Phoenix,0,FunPlus Phoenix,-8,18,TYLOO,670,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
716,MIBR,FURIA,MIBR,FURIA,10,13,6,4,0,7,6,0,1,FURIA,0,FURIA,-3,23,MIBR,671,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
716,MIBR,FURIA,MIBR,FURIA,7,13,3,4,0,4,9,0,2,MIBR,0,FURIA,-6,20,FURIA,671,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
717,NRG Esports,Cloud9,NRG Esports,Cloud9,10,13,7,3,0,8,5,0,2,NRG Esports,0,Cloud9,-3,23,Cloud9,672,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
717,NRG Esports,Cloud9,NRG Esports,Cloud9,12,14,7,5,0,7,5,2,3,NRG Esports,1,Cloud9,-2,26,,672,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
717,NRG Esports,Cloud9,NRG Esports,Cloud9,13,3,9,4,0,0,3,0,1,Cloud9,0,NRG Esports,10,16,NRG Esports,672,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
624,T1,BLEED,BLEED,T1,13,11,3,10,0,2,9,0,1,T1,0,T1,2,24,BLEED,673,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
624,T1,BLEED,BLEED,T1,9,13,3,6,0,6,7,0,2,BLEED,0,BLEED,-4,22,T1,673,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
624,T1,BLEED,BLEED,T1,13,8,7,6,0,3,5,0,3,BLEED,0,T1,5,21,,673,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
718,Evil Geniuses,100 Thieves,Evil Geniuses,100 Thieves,7,13,4,3,0,9,4,0,3,Evil Geniuses,0,100 Thieves,-6,20,,674,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
718,Evil Geniuses,100 Thieves,Evil Geniuses,100 Thieves,10,13,6,4,0,8,5,0,1,100 Thieves,0,100 Thieves,-3,23,Evil Geniuses,674,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
718,Evil Geniuses,100 Thieves,Evil Geniuses,100 Thieves,13,10,8,5,0,6,4,0,2,Evil Geniuses,0,Evil Geniuses,3,23,100 Thieves,674,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
686,FUT Esports,GIANTX,GIANTX,FUT Esports,13,6,7,6,0,1,5,0,2,GIANTX,0,FUT Esports,7,19,FUT Esports,675,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
686,FUT Esports,GIANTX,GIANTX,FUT Esports,13,4,2,11,0,1,3,0,1,FUT Esports,0,FUT Esports,9,17,GIANTX,675,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
687,Team Heretics,KOI,KOI,Team Heretics,13,9,7,6,0,6,3,0,2,KOI,0,Team Heretics,4,22,Team Heretics,676,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
687,Team Heretics,KOI,KOI,Team Heretics,11,13,6,5,0,7,6,0,1,Team Heretics,0,KOI,-2,24,KOI,676,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
687,Team Heretics,KOI,KOI,Team Heretics,13,10,8,5,0,7,3,0,3,KOI,0,Team Heretics,3,23,,676,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
688,FNATIC,Team Liquid,Team Liquid,FNATIC,13,2,3,10,0,2,0,0,1,FNATIC,0,FNATIC,11,15,Team Liquid,677,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
688,FNATIC,Team Liquid,Team Liquid,FNATIC,13,9,6,7,0,5,4,0,2,Team Liquid,0,FNATIC,4,22,FNATIC,677,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
689,Natus Vincere,Gentle Mates,Gentle Mates,Natus Vincere,13,7,8,5,0,7,0,0,1,Natus Vincere,0,Natus Vincere,6,20,Gentle Mates,678,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
689,Natus Vincere,Gentle Mates,Gentle Mates,Natus Vincere,8,13,6,2,0,7,6,0,2,Gentle Mates,0,Gentle Mates,-5,21,Natus Vincere,678,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
689,Natus Vincere,Gentle Mates,Gentle Mates,Natus Vincere,13,11,6,7,0,5,6,0,3,Gentle Mates,0,Natus Vincere,2,24,,678,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
690,Team Vitality,Karmine Corp,Team Vitality,Karmine Corp,9,13,6,3,0,7,6,0,2,Team Vitality,0,Karmine Corp,-4,22,Karmine Corp,679,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
690,Team Vitality,Karmine Corp,Team Vitality,Karmine Corp,14,12,5,7,2,5,7,0,3,Team Vitality,1,Team Vitality,2,26,,679,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
690,Team Vitality,Karmine Corp,Team Vitality,Karmine Corp,13,4,4,9,0,3,1,0,1,Karmine Corp,0,Team Vitality,9,17,Team Vitality,679,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,13,8,6,7,0,5,3,0,1,Gen.G,0,Gen.G,5,21,Rex Regum Qeon,680,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,13,11,7,6,0,6,5,0,2,Rex Regum Qeon,0,Gen.G,2,24,Gen.G,680,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
626,Team Secret,TALON,TALON,Team Secret,11,13,5,6,0,6,7,0,1,Team Secret,0,TALON,-2,24,TALON,681,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
626,Team Secret,TALON,TALON,Team Secret,11,13,5,6,0,6,7,0,2,TALON,0,TALON,-2,24,Team Secret,681,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
719,Cloud9,KRÜ Esports,Cloud9,KRÜ Esports,10,13,5,5,0,7,6,0,2,Cloud9,0,KRÜ Esports,-3,23,KRÜ Esports,682,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
719,Cloud9,KRÜ Esports,Cloud9,KRÜ Esports,7,13,2,5,0,7,6,0,1,KRÜ Esports,0,KRÜ Esports,-6,20,Cloud9,682,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
627,Paper Rex,Gen.G,Gen.G,Paper Rex,5,13,4,1,0,5,8,0,2,Gen.G,0,Gen.G,-8,18,Paper Rex,683,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
627,Paper Rex,Gen.G,Gen.G,Paper Rex,10,13,3,7,0,4,9,0,1,Paper Rex,0,Gen.G,-3,23,Gen.G,683,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
628,DRX,TALON,TALON,DRX,13,4,5,8,0,4,0,0,2,TALON,0,DRX,9,17,DRX,684,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
628,DRX,TALON,TALON,DRX,13,8,7,6,0,3,5,0,1,DRX,0,DRX,5,21,TALON,684,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
720,Evil Geniuses,MIBR,Evil Geniuses,MIBR,9,13,4,5,0,7,6,0,1,MIBR,0,MIBR,-4,22,Evil Geniuses,685,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
720,Evil Geniuses,MIBR,Evil Geniuses,MIBR,2,13,0,2,0,10,3,0,2,Evil Geniuses,0,MIBR,-11,15,MIBR,685,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
721,LEVIATÁN,FURIA,LEVIATÁN,FURIA,13,6,8,5,0,2,4,0,1,FURIA,0,LEVIATÁN,7,19,LEVIATÁN,686,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
721,LEVIATÁN,FURIA,LEVIATÁN,FURIA,13,6,6,7,0,5,1,0,2,LEVIATÁN,0,LEVIATÁN,7,19,FURIA,686,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
629,Gen.G,DRX,Gen.G,DRX,13,9,4,9,0,3,6,0,1,DRX,0,Gen.G,4,22,Gen.G,687,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
629,Gen.G,DRX,Gen.G,DRX,10,13,4,6,0,6,7,0,2,Gen.G,0,DRX,-3,23,DRX,687,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
629,Gen.G,DRX,Gen.G,DRX,13,6,6,7,0,5,1,0,3,Gen.G,0,Gen.G,7,19,,687,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
630,Paper Rex,TALON,TALON,Paper Rex,13,3,3,10,0,2,1,0,1,Paper Rex,0,Paper Rex,10,16,TALON,688,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
630,Paper Rex,TALON,TALON,Paper Rex,13,3,9,4,0,0,3,0,2,TALON,0,Paper Rex,10,16,Paper Rex,688,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
722,LOUD,100 Thieves,LOUD,100 Thieves,13,8,6,7,0,2,6,0,2,LOUD,0,LOUD,5,21,100 Thieves,689,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
722,LOUD,100 Thieves,LOUD,100 Thieves,13,10,6,7,0,5,5,0,3,LOUD,0,LOUD,3,23,,689,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
722,LOUD,100 Thieves,LOUD,100 Thieves,1,13,1,0,0,2,11,0,1,100 Thieves,0,100 Thieves,-12,14,LOUD,689,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
723,Sentinels,G2 Esports,G2 Esports,Sentinels,9,13,4,5,0,5,8,0,2,G2 Esports,0,G2 Esports,-4,22,Sentinels,690,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
723,Sentinels,G2 Esports,G2 Esports,Sentinels,6,13,6,0,0,7,6,0,1,Sentinels,0,G2 Esports,-7,19,G2 Esports,690,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
691,Team Vitality,Natus Vincere,Natus Vincere,Team Vitality,13,7,5,8,0,0,7,0,3,Natus Vincere,0,Team Vitality,6,20,,691,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
691,Team Vitality,Natus Vincere,Natus Vincere,Team Vitality,8,13,6,2,0,7,6,0,1,Team Vitality,0,Natus Vincere,-5,21,Natus Vincere,691,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
691,Team Vitality,Natus Vincere,Natus Vincere,Team Vitality,13,5,10,3,0,3,2,0,2,Natus Vincere,0,Team Vitality,8,18,Team Vitality,691,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
692,FNATIC,Karmine Corp,FNATIC,Karmine Corp,7,13,5,2,0,6,7,0,1,Karmine Corp,0,Karmine Corp,-6,20,FNATIC,692,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
692,FNATIC,Karmine Corp,FNATIC,Karmine Corp,15,13,6,6,3,6,6,1,2,FNATIC,1,FNATIC,2,28,Karmine Corp,692,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
692,FNATIC,Karmine Corp,FNATIC,Karmine Corp,13,6,8,5,0,2,4,0,3,FNATIC,0,FNATIC,7,19,,692,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
658,Trace Esports,All Gamers,All Gamers,Trace Esports,13,10,8,5,0,7,3,0,2,All Gamers,0,Trace Esports,3,23,Trace Esports,693,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
658,Trace Esports,All Gamers,All Gamers,Trace Esports,13,7,9,4,0,4,3,0,1,Trace Esports,0,Trace Esports,6,20,All Gamers,693,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,7,13,2,5,0,7,6,0,2,Bilibili Gaming,0,Bilibili Gaming,-6,20,JDG Esports,694,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,9,13,4,5,0,7,6,0,1,JDG Esports,0,Bilibili Gaming,-4,22,Bilibili Gaming,694,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
693,Team Heretics,Team Vitality,Team Vitality,Team Heretics,12,14,7,5,0,7,5,2,3,Team Vitality,1,Team Vitality,-2,26,,695,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
693,Team Heretics,Team Vitality,Team Vitality,Team Heretics,14,12,3,9,2,3,9,0,1,Team Heretics,1,Team Heretics,2,26,Team Vitality,695,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
693,Team Heretics,Team Vitality,Team Vitality,Team Heretics,10,13,5,5,0,6,7,0,2,Team Vitality,0,Team Vitality,-3,23,Team Heretics,695,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
694,FUT Esports,FNATIC,FUT Esports,FNATIC,5,13,1,4,0,8,5,0,2,FUT Esports,0,FNATIC,-8,18,FNATIC,696,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
694,FUT Esports,FNATIC,FUT Esports,FNATIC,13,15,7,5,1,7,5,3,1,FNATIC,1,FNATIC,-2,28,FUT Esports,696,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,3,13,3,0,0,4,9,0,1,FunPlus Phoenix,0,Trace Esports,-10,16,Trace Esports,697,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,11,13,8,3,0,9,4,0,2,Trace Esports,0,Trace Esports,-2,24,FunPlus Phoenix,697,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,7,13,4,3,0,5,8,0,2,Bilibili Gaming,0,Bilibili Gaming,-6,20,EDward Gaming,698,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,13,5,7,6,0,0,5,0,1,EDward Gaming,0,EDward Gaming,8,18,Bilibili Gaming,698,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,13,10,9,4,0,7,3,0,3,Bilibili Gaming,0,EDward Gaming,3,23,,698,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
695,Team Vitality,FNATIC,FNATIC,Team Vitality,6,13,3,3,0,4,9,0,2,FNATIC,0,FNATIC,-7,19,Team Vitality,699,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
695,Team Vitality,FNATIC,FNATIC,Team Vitality,11,13,7,4,0,8,5,0,1,Team Vitality,0,FNATIC,-2,24,FNATIC,699,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
696,Team Heretics,FUT Esports,FUT Esports,Team Heretics,13,11,8,5,0,7,4,0,2,FUT Esports,0,Team Heretics,2,24,Team Heretics,700,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
696,Team Heretics,FUT Esports,FUT Esports,Team Heretics,13,10,6,7,0,4,6,0,1,Team Heretics,0,Team Heretics,3,23,FUT Esports,700,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
724,KRÜ Esports,Cloud9,Cloud9,KRÜ Esports,13,11,6,7,0,5,6,0,1,KRÜ Esports,0,KRÜ Esports,2,24,Cloud9,701,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
724,KRÜ Esports,Cloud9,Cloud9,KRÜ Esports,11,13,10,1,0,11,2,0,2,Cloud9,0,Cloud9,-2,24,KRÜ Esports,701,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
724,KRÜ Esports,Cloud9,Cloud9,KRÜ Esports,13,6,4,9,0,3,3,0,3,Cloud9,0,KRÜ Esports,7,19,,701,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
725,Sentinels,100 Thieves,Sentinels,100 Thieves,7,13,4,3,0,9,4,0,1,100 Thieves,0,100 Thieves,-6,20,Sentinels,702,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
725,Sentinels,100 Thieves,Sentinels,100 Thieves,10,13,6,4,0,8,5,0,2,Sentinels,0,100 Thieves,-3,23,100 Thieves,702,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
662,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,5,13,5,0,0,6,7,0,2,Trace Esports,0,EDward Gaming,-8,18,EDward Gaming,703,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
662,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,2,13,0,2,0,10,3,0,1,EDward Gaming,0,EDward Gaming,-11,15,Trace Esports,703,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
663,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,FunPlus Phoenix,12,14,7,5,0,7,5,2,2,Bilibili Gaming,1,Bilibili Gaming,-2,26,FunPlus Phoenix,704,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
