Match ID,Team X,Team Y,Team A,Team B,Map Name,Team X Score,Team Y Score,Team X Attack Rounds,Team X Defense Rounds,Team X Overtime Rounds,Team Y Attack Rounds,Team Y Defense Rounds,Team Y Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Team X Halftime Score,Team Y Halftime Score,Halftime Lead
63,Paper Rex,ZETA DIVISION,Paper Rex,ZETA DIVISION,Split,13,6,7,6,0,1,5,0,1,ZETA DIVISION,Defense,0,Paper Rex,7,19,Paper Rex,7,5,2
63,ZETA DIVISION,Paper Rex,Paper Rex,ZETA DIVISION,Ascent,10,13,6,4,0,8,5,0,2,Paper Rex,Attack,0,Paper Rex,-3,23,ZETA DIVISION,4,8,-4
64,Rex Regum Qeon,Global Esports,Rex Regum Qeon,Global Esports,Fracture,13,10,7,6,0,6,4,0,1,Global Esports,Attack,0,Rex Regum Qeon,3,23,Rex Regum Qeon,6,6,0
64,Global Esports,Rex Regum Qeon,Rex Regum Qeon,Global Esports,Pearl,11,13,7,4,0,8,5,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-2,24,Global Esports,4,8,-4
65,Team Secret,T1,Team Secret,T1,Lotus,4,13,2,2,0,3,10,0,1,T1,Defense,0,T1,-9,17,Team Secret,2,10,-8
65,T1,Team Secret,Team Secret,T1,Bind,13,8,7,6,0,3,5,0,2,Team Secret,Defense,0,T1,5,21,T1,7,5,2
66,DetonatioN FocusMe,DRX,DetonatioN FocusMe,DRX,Fracture,8,13,1,7,0,5,8,0,1,DRX,Attack,0,DRX,-5,21,DetonatioN FocusMe,7,5,2
66,DRX,DetonatioN FocusMe,DetonatioN FocusMe,DRX,Ascent,13,4,9,4,0,1,3,0,2,DetonatioN FocusMe,Defense,0,DRX,9,17,DRX,9,3,6
67,Paper Rex,Gen.G,Paper Rex,Gen.G,Split,13,7,9,4,0,4,3,0,1,Gen.G,Defense,0,Paper Rex,6,20,Paper Rex,9,3,6
67,Gen.G,Paper Rex,Paper Rex,Gen.G,Ascent,2,13,0,2,0,10,3,0,2,Paper Rex,Attack,0,Paper Rex,-11,15,Gen.G,2,10,-8
68,ZETA DIVISION,T1,ZETA DIVISION,T1,Fracture,11,13,6,5,0,7,6,0,1,T1,Defense,0,T1,-2,24,ZETA DIVISION,6,6,0
68,T1,ZETA DIVISION,ZETA DIVISION,T1,Lotus,10,13,1,9,0,3,10,0,2,ZETA DIVISION,Attack,0,ZETA DIVISION,-3,23,T1,9,3,6
68,T1,ZETA DIVISION,ZETA DIVISION,T1,Bind,13,3,4,9,0,3,0,0,3,ZETA DIVISION,Attack,0,T1,10,16,,9,3,6
69,Team Secret,DRX,Team Secret,DRX,Haven,13,8,5,8,0,4,4,0,1,DRX,Attack,0,Team Secret,5,21,Team Secret,8,4,4
69,DRX,Team Secret,Team Secret,DRX,Ascent,11,13,9,2,0,10,3,0,2,Team Secret,Defense,0,Team Secret,-2,24,DRX,9,3,6
70,DetonatioN FocusMe,Global Esports,DetonatioN FocusMe,Global Esports,Lotus,7,13,3,4,0,8,5,0,1,Global Esports,Attack,0,Global Esports,-6,20,DetonatioN FocusMe,4,8,-4
70,Global Esports,DetonatioN FocusMe,DetonatioN FocusMe,Global Esports,Pearl,13,6,11,2,0,5,1,0,2,DetonatioN FocusMe,Defense,0,Global Esports,7,19,Global Esports,11,1,10
71,Rex Regum Qeon,TALON,Rex Regum Qeon,TALON,Split,3,13,0,3,0,9,4,0,1,TALON,Attack,0,TALON,-10,16,Rex Regum Qeon,3,9,-6
71,TALON,Rex Regum Qeon,Rex Regum Qeon,TALON,Ascent,4,13,1,3,0,9,4,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-9,17,TALON,3,9,-6
71,TALON,Rex Regum Qeon,Rex Regum Qeon,TALON,Haven,7,13,4,3,0,5,8,0,3,Rex Regum Qeon,Defense,0,Rex Regum Qeon,-6,20,,4,8,-4
72,Gen.G,ZETA DIVISION,Gen.G,ZETA DIVISION,Haven,8,13,4,4,0,8,5,0,1,ZETA DIVISION,Attack,0,ZETA DIVISION,-5,21,Gen.G,4,8,-4
72,ZETA DIVISION,Gen.G,Gen.G,ZETA DIVISION,Ascent,4,13,1,3,0,9,4,0,2,Gen.G,Attack,0,Gen.G,-9,17,ZETA DIVISION,3,9,-6
72,ZETA DIVISION,Gen.G,Gen.G,ZETA DIVISION,Fracture,13,4,5,8,0,4,0,0,3,Gen.G,Attack,0,ZETA DIVISION,9,17,,8,4,4
73,T1,DRX,T1,DRX,Bind,10,13,7,3,0,9,4,0,1,DRX,Attack,0,DRX,-3,23,T1,3,9,-6
73,DRX,T1,T1,DRX,Pearl,13,9,4,9,0,3,6,0,2,T1,Attack,0,DRX,4,22,DRX,9,3,6
74,Team Secret,Global Esports,Team Secret,Global Esports,Haven,13,9,7,6,0,6,3,0,1,Global Esports,Attack,0,Team Secret,4,22,Team Secret,6,6,0
74,Global Esports,Team Secret,Team Secret,Global Esports,Lotus,10,13,5,5,0,7,6,0,2,Team Secret,Attack,0,Team Secret,-3,23,Global Esports,5,7,-2
75,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Lotus,13,11,7,6,0,6,5,0,1,DetonatioN FocusMe,Attack,0,TALON,2,24,TALON,6,6,0
75,DetonatioN FocusMe,TALON,TALON,DetonatioN FocusMe,Bind,4,13,2,2,0,10,3,0,2,TALON,Attack,0,TALON,-9,17,DetonatioN FocusMe,2,10,-8
76,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Paper Rex,Bind,9,13,4,5,0,7,6,0,1,Paper Rex,Attack,0,Paper Rex,-4,22,Rex Regum Qeon,5,7,-2
76,Paper Rex,Rex Regum Qeon,Rex Regum Qeon,Paper Rex,Pearl,13,11,5,8,0,4,7,0,2,Rex Regum Qeon,Attack,0,Paper Rex,2,24,Paper Rex,8,4,4
77,Team Secret,ZETA DIVISION,Team Secret,ZETA DIVISION,Haven,15,13,3,9,3,3,9,1,1,ZETA DIVISION,Attack,1,Team Secret,2,28,Team Secret,9,3,6
77,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Ascent,12,14,5,7,0,5,7,2,2,Team Secret,Defense,1,Team Secret,-2,26,ZETA DIVISION,5,7,-2
78,T1,Gen.G,T1,Gen.G,Fracture,13,8,6,7,0,5,3,0,1,Gen.G,Attack,0,T1,5,21,T1,7,5,2
78,Gen.G,T1,T1,Gen.G,Ascent,13,11,4,9,0,3,8,0,2,T1,Defense,0,Gen.G,2,24,Gen.G,4,8,-4
78,Gen.G,T1,T1,Gen.G,Lotus,7,13,6,1,0,7,6,0,3,T1,Defense,0,T1,-6,20,,6,6,0
79,Team Secret,DRX,Team Secret,DRX,Haven,13,9,8,5,0,5,4,0,1,DRX,Defense,0,Team Secret,4,22,Team Secret,8,4,4
79,DRX,Team Secret,Team Secret,DRX,Split,13,5,10,3,0,3,2,0,2,Team Secret,Defense,0,DRX,8,18,DRX,10,2,8
79,DRX,Team Secret,Team Secret,DRX,Bind,13,4,3,10,0,2,2,0,3,Team Secret,Attack,0,DRX,9,17,,10,2,8
80,T1,Paper Rex,T1,Paper Rex,Lotus,10,13,4,6,0,6,7,0,1,Paper Rex,Attack,0,Paper Rex,-3,23,T1,6,6,0
80,Paper Rex,T1,T1,Paper Rex,Fracture,13,10,5,8,0,4,6,0,2,T1,Attack,0,Paper Rex,3,23,Paper Rex,8,4,4
81,Gen.G,Team Secret,Gen.G,Team Secret,Ascent,8,13,6,2,0,7,6,0,1,Team Secret,Defense,0,Team Secret,-5,21,Gen.G,6,6,0
81,Team Secret,Gen.G,Gen.G,Team Secret,Haven,8,13,6,2,0,10,3,0,2,Gen.G,Attack,0,Gen.G,-5,21,Team Secret,2,10,-8
81,Team Secret,Gen.G,Gen.G,Team Secret,Split,12,14,5,7,0,5,7,2,3,Gen.G,Attack,1,Gen.G,-2,26,,7,5,2
82,ZETA DIVISION,T1,ZETA DIVISION,T1,Haven,10,13,4,6,0,5,8,0,1,T1,Defense,0,T1,-3,23,ZETA DIVISION,4,8,-4
82,T1,ZETA DIVISION,ZETA DIVISION,T1,Bind,12,14,7,5,0,7,5,2,2,ZETA DIVISION,Attack,1,ZETA DIVISION,-2,26,T1,5,7,-2
82,T1,ZETA DIVISION,ZETA DIVISION,T1,Fracture,13,10,8,5,0,7,3,0,3,ZETA DIVISION,Attack,0,T1,3,23,,5,7,-2
83,Paper Rex,DRX,Paper Rex,DRX,Fracture,13,5,6,7,0,5,0,0,1,DRX,Attack,0,Paper Rex,8,18,Paper Rex,7,5,2
83,DRX,Paper Rex,Paper Rex,DRX,Bind,6,13,2,4,0,8,5,0,2,Paper Rex,Attack,0,Paper Rex,-7,19,DRX,4,8,-4
84,T1,Gen.G,T1,Gen.G,Fracture,13,10,8,5,0,7,3,0,1,Gen.G,Attack,0,T1,3,23,T1,5,7,-2
84,Gen.G,T1,T1,Gen.G,Ascent,10,13,5,5,0,6,7,0,2,T1,Defense,0,T1,-3,23,Gen.G,5,7,-2
85,DRX,T1,DRX,T1,Ascent,11,13,9,2,0,10,3,0,1,T1,Defense,0,T1,-2,24,DRX,9,3,6
85,T1,DRX,DRX,T1,Fracture,11,13,3,8,0,4,9,0,2,DRX,Attack,0,DRX,-2,24,T1,8,4,4
85,DRX,T1,DRX,T1,Haven,13,11,9,4,0,8,3,0,3,T1,Defense,0,DRX,2,24,DRX,9,3,6
85,T1,DRX,DRX,T1,Bind,13,6,5,8,0,4,2,0,4,DRX,Attack,0,T1,7,19,T1,8,4,4
85,DRX,T1,DRX,T1,Pearl,13,9,8,5,0,5,4,0,5,T1,Defense,0,DRX,4,22,,8,4,4
86,Paper Rex,DRX,Paper Rex,DRX,Fracture,6,13,3,3,0,9,4,0,1,DRX,Attack,0,DRX,-7,19,Paper Rex,3,9,-6
86,DRX,Paper Rex,Paper Rex,DRX,Ascent,16,14,6,6,4,6,6,2,2,Paper Rex,Attack,1,DRX,2,30,DRX,6,6,0
86,Paper Rex,DRX,Paper Rex,DRX,Lotus,13,3,4,9,0,3,0,0,3,DRX,Attack,0,Paper Rex,10,16,Paper Rex,9,3,6
86,DRX,Paper Rex,Paper Rex,DRX,Pearl,8,13,4,4,0,8,5,0,4,Paper Rex,Attack,0,Paper Rex,-5,21,DRX,4,8,-4
86,Paper Rex,DRX,Paper Rex,DRX,Bind,13,6,4,9,0,3,3,0,5,DRX,Attack,0,Paper Rex,7,19,,9,3,6
87,Natus Vincere,KOI,Natus Vincere,KOI,Ascent,7,13,4,3,0,5,8,0,1,KOI,Defense,0,KOI,-6,20,Natus Vincere,4,8,-4
87,KOI,Natus Vincere,Natus Vincere,KOI,Lotus,20,18,3,9,8,3,9,6,2,Natus Vincere,Defense,1,KOI,2,38,KOI,3,9,-6
88,FNATIC,GIANTX,FNATIC,GIANTX,Icebox,13,3,3,10,0,2,1,0,1,GIANTX,Attack,0,FNATIC,10,16,FNATIC,10,2,8
88,GIANTX,FNATIC,FNATIC,GIANTX,Split,11,13,6,5,0,7,6,0,2,FNATIC,Defense,0,FNATIC,-2,24,GIANTX,6,6,0
89,Team Heretics,FUT Esports,Team Heretics,FUT Esports,Pearl,4,13,2,2,0,3,10,0,1,FUT Esports,Defense,0,FUT Esports,-9,17,Team Heretics,2,10,-8
89,FUT Esports,Team Heretics,Team Heretics,FUT Esports,Lotus,13,9,9,4,0,8,1,0,2,Team Heretics,Attack,0,FUT Esports,4,22,FUT Esports,4,8,-4
90,Team Vitality,Team Liquid,Team Vitality,Team Liquid,Haven,13,6,9,4,0,3,3,0,1,Team Liquid,Defense,0,Team Vitality,7,19,Team Vitality,9,3,6
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Fracture,13,2,3,10,0,2,0,0,2,Team Vitality,Attack,0,Team Liquid,11,15,Team Liquid,10,2,8
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Lotus,10,13,3,7,0,5,8,0,3,Team Vitality,Attack,0,Team Vitality,-3,23,,7,5,2
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Icebox,15,17,6,6,3,6,6,5,1,GIANTX,Defense,1,GIANTX,-2,32,Natus Vincere,6,6,0
91,GIANTX,Natus Vincere,Natus Vincere,GIANTX,Split,13,15,5,7,1,5,7,3,2,Natus Vincere,Defense,1,Natus Vincere,-2,28,GIANTX,5,7,-2
91,GIANTX,Natus Vincere,Natus Vincere,GIANTX,Pearl,7,13,5,2,0,6,7,0,3,Natus Vincere,Defense,0,Natus Vincere,-6,20,,5,7,-2
92,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Icebox,17,19,6,6,5,6,6,7,1,Karmine Corp,Defense,1,Karmine Corp,-2,36,BBL Esports,6,6,0
92,Karmine Corp,BBL Esports,BBL Esports,Karmine Corp,Split,13,11,9,4,0,8,3,0,2,BBL Esports,Defense,0,Karmine Corp,2,24,Karmine Corp,9,3,6
93,FUT Esports,Team Liquid,FUT Esports,Team Liquid,Lotus,13,10,7,6,0,5,5,0,1,Team Liquid,Defense,0,FUT Esports,3,23,FUT Esports,7,5,2
93,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Split,13,6,7,6,0,1,5,0,2,FUT Esports,Defense,0,Team Liquid,7,19,Team Liquid,7,5,2
93,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Ascent,13,6,6,7,0,0,6,0,3,FUT Esports,Defense,0,Team Liquid,7,19,,6,6,0
94,Team Vitality,KOI,Team Vitality,KOI,Split,13,9,8,5,0,7,2,0,1,KOI,Attack,0,Team Vitality,4,22,Team Vitality,5,7,-2
94,KOI,Team Vitality,Team Vitality,KOI,Fracture,13,15,4,8,1,4,8,3,2,Team Vitality,Defense,1,Team Vitality,-2,28,KOI,4,8,-4
95,BBL Esports,FNATIC,BBL Esports,FNATIC,Ascent,13,6,9,4,0,3,3,0,1,FNATIC,Defense,0,BBL Esports,7,19,BBL Esports,9,3,6
95,FNATIC,BBL Esports,BBL Esports,FNATIC,Haven,13,9,5,8,0,4,5,0,2,BBL Esports,Attack,0,FNATIC,4,22,FNATIC,8,4,4
95,FNATIC,BBL Esports,BBL Esports,FNATIC,Split,13,11,6,7,0,5,6,0,3,BBL Esports,Defense,0,FNATIC,2,24,,6,6,0
96,Team Heretics,Karmine Corp,Team Heretics,Karmine Corp,Icebox,13,5,9,4,0,2,3,0,1,Karmine Corp,Defense,0,Team Heretics,8,18,Team Heretics,9,3,6
96,Karmine Corp,Team Heretics,Team Heretics,Karmine Corp,Split,2,13,2,0,0,3,10,0,2,Team Heretics,Defense,0,Team Heretics,-11,15,Karmine Corp,2,10,-8
97,FUT Esports,Team Vitality,FUT Esports,Team Vitality,Lotus,13,4,9,4,0,1,3,0,1,Team Vitality,Defense,0,FUT Esports,9,17,FUT Esports,9,3,6
97,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Haven,10,13,5,5,0,6,7,0,2,FUT Esports,Defense,0,FUT Esports,-3,23,Team Vitality,5,7,-2
98,BBL Esports,Natus Vincere,BBL Esports,Natus Vincere,Ascent,10,13,6,4,0,7,6,0,1,Natus Vincere,Defense,0,Natus Vincere,-3,23,BBL Esports,6,6,0
98,Natus Vincere,BBL Esports,BBL Esports,Natus Vincere,Fracture,13,8,6,7,0,2,6,0,2,BBL Esports,Defense,0,Natus Vincere,5,21,Natus Vincere,6,6,0
99,FNATIC,Team Heretics,FNATIC,Team Heretics,Icebox,13,3,4,9,0,3,0,0,1,Team Heretics,Attack,0,FNATIC,10,16,FNATIC,9,3,6
99,Team Heretics,FNATIC,FNATIC,Team Heretics,Ascent,6,13,1,5,0,7,6,0,2,FNATIC,Attack,0,FNATIC,-7,19,Team Heretics,5,7,-2
100,Team Liquid,Karmine Corp,Team Liquid,Karmine Corp,Ascent,13,5,8,5,0,1,4,0,1,Karmine Corp,Defense,0,Team Liquid,8,18,Team Liquid,8,4,4
100,Karmine Corp,Team Liquid,Team Liquid,Karmine Corp,Split,2,13,0,2,0,1,12,0,2,Team Liquid,Defense,0,Team Liquid,-11,15,Karmine Corp,0,12,-12
101,GIANTX,KOI,GIANTX,KOI,Lotus,13,1,2,11,0,1,0,0,1,KOI,Attack,0,GIANTX,12,14,GIANTX,11,1,10
101,KOI,GIANTX,GIANTX,KOI,Ascent,11,13,4,7,0,5,8,0,2,GIANTX,Defense,0,GIANTX,-2,24,KOI,4,8,-4
102,Natus Vincere,Team Heretics,Natus Vincere,Team Heretics,Pearl,13,3,9,4,0,0,3,0,1,Team Heretics,Defense,0,Natus Vincere,10,16,Natus Vincere,9,3,6
102,Team Heretics,Natus Vincere,Natus Vincere,Team Heretics,Lotus,13,9,10,3,0,7,2,0,2,Natus Vincere,Defense,0,Team Heretics,4,22,Team Heretics,10,2,8
102,Team Heretics,Natus Vincere,Natus Vincere,Team Heretics,Ascent,2,13,1,1,0,2,11,0,3,Natus Vincere,Defense,0,Natus Vincere,-11,15,,1,11,-10
103,FUT Esports,KOI,FUT Esports,KOI,Icebox,13,6,6,7,0,5,1,0,2,KOI,Attack,0,FUT Esports,7,19,FUT Esports,7,5,2
103,KOI,FUT Esports,FUT Esports,KOI,Ascent,9,13,6,3,0,7,6,0,1,FUT Esports,Defense,0,FUT Esports,-4,22,KOI,6,6,0
104,Team Liquid,FNATIC,Team Liquid,FNATIC,Lotus,6,13,5,1,0,11,2,0,1,FNATIC,Attack,0,FNATIC,-7,19,Team Liquid,1,11,-10
104,FNATIC,Team Liquid,Team Liquid,FNATIC,Haven,13,6,6,7,0,0,6,0,2,Team Liquid,Defense,0,FNATIC,7,19,FNATIC,6,6,0
105,BBL Esports,GIANTX,BBL Esports,GIANTX,Icebox,10,13,5,5,0,6,7,0,1,GIANTX,Defense,0,GIANTX,-3,23,BBL Esports,5,7,-2
105,GIANTX,BBL Esports,BBL Esports,GIANTX,Split,13,3,9,4,0,0,3,0,2,BBL Esports,Defense,0,GIANTX,10,16,GIANTX,9,3,6
106,Karmine Corp,Team Vitality,Karmine Corp,Team Vitality,Ascent,2,13,2,0,0,3,10,0,1,Team Vitality,Defense,0,Team Vitality,-11,15,Karmine Corp,2,10,-8
106,Team Vitality,Karmine Corp,Karmine Corp,Team Vitality,Split,13,6,11,2,0,5,1,0,2,Karmine Corp,Defense,0,Team Vitality,7,19,Team Vitality,11,1,10
107,Team Liquid,Team Heretics,Team Liquid,Team Heretics,Split,13,8,10,3,0,6,2,0,1,Team Heretics,Defense,0,Team Liquid,5,21,Team Liquid,10,2,8
107,Team Heretics,Team Liquid,Team Liquid,Team Heretics,Fracture,15,17,5,7,3,5,7,5,2,Team Liquid,Defense,1,Team Liquid,-2,32,Team Heretics,5,7,-2
108,FUT Esports,GIANTX,FUT Esports,GIANTX,Icebox,5,13,2,3,0,3,10,0,1,GIANTX,Defense,0,GIANTX,-8,18,FUT Esports,2,10,-8
108,GIANTX,FUT Esports,FUT Esports,GIANTX,Split,13,11,8,5,0,7,4,0,2,FUT Esports,Defense,0,GIANTX,2,24,GIANTX,8,4,4
109,Natus Vincere,Karmine Corp,Natus Vincere,Karmine Corp,Ascent,13,11,6,7,0,5,6,0,1,Karmine Corp,Defense,0,Natus Vincere,2,24,Natus Vincere,6,6,0
109,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Lotus,7,13,7,0,0,8,5,0,2,Natus Vincere,Defense,0,Natus Vincere,-6,20,Karmine Corp,7,5,2
110,BBL Esports,Team Vitality,BBL Esports,Team Vitality,Ascent,13,8,5,8,0,1,7,0,1,Team Vitality,Defense,0,BBL Esports,5,21,BBL Esports,5,7,-2
110,Team Vitality,BBL Esports,BBL Esports,Team Vitality,Haven,9,13,3,6,0,4,9,0,2,BBL Esports,Defense,0,BBL Esports,-4,22,Team Vitality,3,9,-6
111,Team Liquid,GIANTX,Team Liquid,GIANTX,Ascent,11,13,5,6,0,6,7,0,1,GIANTX,Defense,0,GIANTX,-2,24,Team Liquid,5,7,-2
111,GIANTX,Team Liquid,Team Liquid,GIANTX,Icebox,11,13,6,5,0,7,6,0,2,Team Liquid,Attack,0,Team Liquid,-2,24,GIANTX,5,7,-2
111,GIANTX,Team Liquid,Team Liquid,GIANTX,Lotus,10,13,5,5,0,7,6,0,3,Team Liquid,Attack,0,Team Liquid,-3,23,,5,7,-2
112,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Haven,14,12,7,5,2,7,5,0,1,Team Heretics,Defense,1,BBL Esports,2,26,BBL Esports,7,5,2
112,Team Heretics,BBL Esports,BBL Esports,Team Heretics,Lotus,13,10,7,6,0,6,4,0,2,BBL Esports,Attack,0,Team Heretics,3,23,Team Heretics,6,6,0
112,Team Heretics,BBL Esports,BBL Esports,Team Heretics,Icebox,2,13,1,1,0,2,11,0,3,BBL Esports,Defense,0,BBL Esports,-11,15,,1,11,-10
113,Karmine Corp,KOI,Karmine Corp,KOI,Lotus,13,6,2,11,0,1,5,0,1,KOI,Attack,0,Karmine Corp,7,19,Karmine Corp,11,1,10
113,KOI,Karmine Corp,Karmine Corp,KOI,Ascent,13,8,6,7,0,2,6,0,2,Karmine Corp,Defense,0,KOI,5,21,KOI,6,6,0
113,KOI,Karmine Corp,Karmine Corp,KOI,Haven,11,13,4,7,0,5,8,0,3,Karmine Corp,Attack,0,Karmine Corp,-2,24,,7,5,2
114,FNATIC,FUT Esports,FNATIC,FUT Esports,Icebox,13,5,6,7,0,5,0,0,1,FUT Esports,Attack,0,FNATIC,8,18,FNATIC,7,5,2
114,FUT Esports,FNATIC,FNATIC,FUT Esports,Lotus,5,13,1,4,0,8,5,0,2,FNATIC,Attack,0,FNATIC,-8,18,FUT Esports,4,8,-4
115,Team Vitality,Natus Vincere,Team Vitality,Natus Vincere,Split,10,13,3,7,0,4,9,0,1,Natus Vincere,Defense,0,Natus Vincere,-3,23,Team Vitality,3,9,-6
115,Natus Vincere,Team Vitality,Team Vitality,Natus Vincere,Fracture,13,10,7,6,0,5,5,0,2,Team Vitality,Defense,0,Natus Vincere,3,23,Natus Vincere,7,5,2
116,FNATIC,Team Vitality,FNATIC,Team Vitality,Haven,14,12,5,7,2,5,7,0,1,Team Vitality,Defense,1,FNATIC,2,26,FNATIC,5,7,-2
116,Team Vitality,FNATIC,FNATIC,Team Vitality,Bind,8,13,2,6,0,6,7,0,2,FNATIC,Attack,0,FNATIC,-5,21,Team Vitality,6,6,0
117,FUT Esports,Karmine Corp,FUT Esports,Karmine Corp,Haven,13,8,6,7,0,5,3,0,1,Karmine Corp,Attack,0,FUT Esports,5,21,FUT Esports,7,5,2
117,Karmine Corp,FUT Esports,FUT Esports,Karmine Corp,Ascent,5,13,4,1,0,5,8,0,2,FUT Esports,Defense,0,FUT Esports,-8,18,Karmine Corp,4,8,-4
118,KOI,BBL Esports,KOI,BBL Esports,Pearl,13,3,4,9,0,3,0,0,1,BBL Esports,Attack,0,KOI,10,16,KOI,9,3,6
118,BBL Esports,KOI,KOI,BBL Esports,Ascent,13,4,9,4,0,1,3,0,2,KOI,Defense,0,BBL Esports,9,17,BBL Esports,9,3,6
118,BBL Esports,KOI,KOI,BBL Esports,Bind,13,5,7,6,0,0,5,0,3,KOI,Defense,0,BBL Esports,8,18,,7,5,2
119,Natus Vincere,Team Liquid,Natus Vincere,Team Liquid,Fracture,13,11,7,6,0,6,5,0,1,Team Liquid,Attack,0,Natus Vincere,2,24,Natus Vincere,6,6,0
119,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Bind,11,13,4,7,0,5,8,0,2,Natus Vincere,Attack,0,Natus Vincere,-2,24,Team Liquid,7,5,2
120,GIANTX,Team Heretics,GIANTX,Team Heretics,Pearl,9,13,6,3,0,9,4,0,1,Team Heretics,Attack,0,Team Heretics,-4,22,GIANTX,3,9,-6
120,Team Heretics,GIANTX,GIANTX,Team Heretics,Lotus,16,14,5,7,4,5,7,2,2,GIANTX,Defense,1,Team Heretics,2,30,Team Heretics,5,7,-2
121,FNATIC,KOI,FNATIC,KOI,Lotus,13,4,10,3,0,2,2,0,1,KOI,Defense,0,FNATIC,9,17,FNATIC,10,2,8
121,KOI,FNATIC,FNATIC,KOI,Ascent,9,13,1,8,0,4,9,0,2,FNATIC,Attack,0,FNATIC,-4,22,KOI,8,4,4
122,GIANTX,Team Vitality,GIANTX,Team Vitality,Lotus,13,6,5,8,0,4,2,0,1,Team Vitality,Attack,0,GIANTX,7,19,GIANTX,8,4,4
122,Team Vitality,GIANTX,GIANTX,Team Vitality,Split,13,10,7,6,0,5,5,0,2,GIANTX,Defense,0,Team Vitality,3,23,Team Vitality,7,5,2
122,Team Vitality,GIANTX,GIANTX,Team Vitality,Ascent,10,13,5,5,0,6,7,0,3,GIANTX,Defense,0,GIANTX,-3,23,,5,7,-2
123,FUT Esports,Natus Vincere,FUT Esports,Natus Vincere,Lotus,9,13,3,6,0,4,9,0,1,Natus Vincere,Defense,0,Natus Vincere,-4,22,FUT Esports,3,9,-6
123,Natus Vincere,FUT Esports,FUT Esports,Natus Vincere,Pearl,13,11,4,9,0,3,8,0,2,FUT Esports,Attack,0,Natus Vincere,2,24,Natus Vincere,9,3,6
124,FNATIC,Karmine Corp,FNATIC,Karmine Corp,Haven,13,2,3,10,0,2,0,0,1,Karmine Corp,Attack,0,FNATIC,11,15,FNATIC,10,2,8
124,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Lotus,10,13,4,6,0,6,7,0,2,FNATIC,Attack,0,FNATIC,-3,23,Karmine Corp,6,6,0
125,Team Liquid,BBL Esports,Team Liquid,BBL Esports,Split,13,11,9,4,0,8,3,0,1,BBL Esports,Defense,0,Team Liquid,2,24,Team Liquid,9,3,6
125,BBL Esports,Team Liquid,Team Liquid,BBL Esports,Ascent,13,7,8,5,0,3,4,0,2,Team Liquid,Defense,0,BBL Esports,6,20,BBL Esports,8,4,4
125,BBL Esports,Team Liquid,Team Liquid,BBL Esports,Bind,7,13,2,5,0,7,6,0,3,Team Liquid,Attack,0,Team Liquid,-6,20,,5,7,-2
126,KOI,Team Heretics,KOI,Team Heretics,Fracture,13,7,9,4,0,4,3,0,1,Team Heretics,Defense,0,KOI,6,20,KOI,9,3,6
126,Team Heretics,KOI,KOI,Team Heretics,Lotus,13,9,8,5,0,7,2,0,2,KOI,Attack,0,Team Heretics,4,22,Team Heretics,5,7,-2
126,Team Heretics,KOI,KOI,Team Heretics,Ascent,11,13,7,4,0,8,5,0,3,KOI,Defense,0,KOI,-2,24,,7,5,2
127,FNATIC,Natus Vincere,FNATIC,Natus Vincere,Lotus,13,9,7,6,0,6,3,0,1,Natus Vincere,Attack,0,FNATIC,4,22,FNATIC,6,6,0
127,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Split,8,13,4,4,0,5,8,0,2,FNATIC,Defense,0,FNATIC,-5,21,Natus Vincere,4,8,-4
128,Team Vitality,Team Heretics,Team Vitality,Team Heretics,Haven,13,10,4,9,0,2,8,0,1,Team Heretics,Defense,0,Team Vitality,3,23,Team Vitality,4,8,-4
128,Team Heretics,Team Vitality,Team Vitality,Team Heretics,Lotus,13,15,8,4,1,8,4,3,2,Team Vitality,Attack,1,Team Vitality,-2,28,Team Heretics,4,8,-4
129,Karmine Corp,GIANTX,Karmine Corp,GIANTX,Lotus,14,16,9,3,2,9,3,4,1,GIANTX,Defense,1,GIANTX,-2,30,Karmine Corp,9,3,6
129,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Ascent,13,5,8,5,0,1,4,0,2,Karmine Corp,Defense,0,GIANTX,8,18,GIANTX,8,4,4
130,Team Liquid,KOI,Team Liquid,KOI,Fracture,13,7,6,7,0,5,2,0,1,KOI,Attack,0,Team Liquid,6,20,Team Liquid,7,5,2
