Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker
22,T1,FURIA,T1,FURIA,Icebox,5,13,5,0,0,6,7,0,2,T1,Attack,0,FURIA,-8,18,FURIA
23,Team Secret,Natus Vincere,Team Secret,Natus Vincere,Icebox,8,13,6,2,0,7,6,0,1,Natus Vincere,Defense,0,Natus Vincere,-5,21,Team Secret
23,Team Secret,Natus Vincere,Team Secret,Natus Vincere,Pearl,4,13,3,1,0,4,9,0,2,Team Secret,Attack,0,Natus Vincere,-9,17,Natus Vincere
24,LEVIATÁN,Team Vitality,LEVIATÁN,Team Vitality,Haven,16,14,7,5,4,7,5,2,1,Team Vitality,Attack,1,LEVIATÁN,2,30,LEVIATÁN
24,LEVIATÁN,Team Vitality,LEVIATÁN,Team Vitality,Pearl,13,3,3,10,0,2,1,0,2,LEVIATÁN,Defense,0,LEVIATÁN,10,16,Team Vitality
25,FUT Esports,100 Thieves,FUT Esports,100 Thieves,Lotus,13,9,8,5,0,7,2,0,1,100 Thieves,Attack,0,FUT Esports,4,22,FUT Esports
25,FUT Esports,100 Thieves,FUT Esports,100 Thieves,Haven,11,13,6,5,0,7,6,0,2,FUT Esports,Defense,0,100 Thieves,-2,24,100 Thieves
25,FUT Esports,100 Thieves,FUT Esports,100 Thieves,Icebox,8,13,4,4,0,5,8,0,3,FUT Esports,Attack,0,100 Thieves,-5,21,
26,FNATIC,FURIA,FNATIC,FURIA,Haven,18,16,8,4,6,8,4,4,1,FURIA,Defense,1,FNATIC,2,34,FNATIC
26,FNATIC,FURIA,FNATIC,FURIA,Ascent,13,9,5,8,0,4,5,0,2,FNATIC,Defense,0,FNATIC,4,22,FURIA
27,Natus Vincere,LEVIATÁN,LEVIATÁN,Natus Vincere,Ascent,13,10,7,6,0,6,4,0,1,Natus Vincere,Defense,0,Natus Vincere,3,23,LEVIATÁN
27,Natus Vincere,LEVIATÁN,LEVIATÁN,Natus Vincere,Fracture,13,2,11,2,0,1,1,0,2,LEVIATÁN,Defense,0,Natus Vincere,11,15,Natus Vincere
28,100 Thieves,FNATIC,100 Thieves,FNATIC,Fracture,1,13,0,1,0,11,2,0,1,FNATIC,Attack,0,FNATIC,-12,14,100 Thieves
28,100 Thieves,FNATIC,100 Thieves,FNATIC,Icebox,10,13,2,8,0,3,10,0,2,100 Thieves,Attack,0,FNATIC,-3,23,FNATIC
29,LOUD,DRX,LOUD,DRX,Pearl,13,5,4,9,0,3,2,0,1,DRX,Attack,0,LOUD,8,18,LOUD
29,LOUD,DRX,LOUD,DRX,Icebox,13,8,9,4,0,5,3,0,2,LOUD,Attack,0,LOUD,5,21,DRX
29,LOUD,DRX,LOUD,DRX,Split,7,13,3,4,0,4,9,0,3,DRX,Defense,0,DRX,-6,20,LOUD
29,LOUD,DRX,LOUD,DRX,Fracture,7,13,6,1,0,7,6,0,4,LOUD,Attack,0,DRX,-6,20,DRX
29,LOUD,DRX,LOUD,DRX,Ascent,13,8,7,6,0,3,5,0,5,DRX,Defense,0,LOUD,5,21,
30,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Haven,11,13,5,6,0,6,7,0,1,Natus Vincere,Attack,0,FNATIC,-2,24,FNATIC
30,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Lotus,4,13,2,2,0,10,3,0,2,FNATIC,Attack,0,FNATIC,-9,17,Natus Vincere
30,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Fracture,11,13,5,6,0,6,7,0,3,Natus Vincere,Defense,0,FNATIC,-2,24,FNATIC
31,LOUD,FNATIC,LOUD,FNATIC,Ascent,8,13,4,4,0,5,8,0,1,FNATIC,Defense,0,FNATIC,-5,21,LOUD
31,LOUD,FNATIC,LOUD,FNATIC,Fracture,7,13,1,6,0,6,7,0,2,LOUD,Defense,0,FNATIC,-6,20,FNATIC
31,LOUD,FNATIC,LOUD,FNATIC,Split,13,9,7,6,0,4,5,0,3,FNATIC,Defense,0,LOUD,4,22,LOUD
31,LOUD,FNATIC,LOUD,FNATIC,Lotus,13,8,7,6,0,3,5,0,4,LOUD,Attack,0,LOUD,5,21,FNATIC
31,LOUD,FNATIC,LOUD,FNATIC,Icebox,12,14,9,3,0,9,3,2,5,FNATIC,Defense,1,FNATIC,-2,26,
32,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Ascent,5,13,1,4,0,8,5,0,1,ZETA DIVISION,Defense,0,DRX,-8,18,DRX
32,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Pearl,5,13,4,1,0,11,2,0,2,DRX,Attack,0,DRX,-8,18,ZETA DIVISION
33,T1,Global Esports,Global Esports,T1,Pearl,13,8,4,9,0,3,5,0,1,T1,Defense,0,T1,5,21,Global Esports
33,T1,Global Esports,Global Esports,T1,Haven,4,13,2,2,0,10,3,0,2,Global Esports,Attack,0,Global Esports,-9,17,T1
33,T1,Global Esports,Global Esports,T1,Lotus,13,7,5,8,0,4,3,0,3,Global Esports,Attack,0,T1,6,20,
34,Paper Rex,DetonatioN FocusMe,Paper Rex,DetonatioN FocusMe,Pearl,13,5,4,9,0,3,2,0,1,DetonatioN FocusMe,Attack,0,Paper Rex,8,18,Paper Rex
34,Paper Rex,DetonatioN FocusMe,Paper Rex,DetonatioN FocusMe,Lotus,13,11,7,6,0,6,5,0,2,Paper Rex,Attack,0,Paper Rex,2,24,DetonatioN FocusMe
35,Team Secret,TALON,TALON,Team Secret,Ascent,13,5,5,8,0,4,1,0,1,Team Secret,Defense,0,Team Secret,8,18,TALON
35,Team Secret,TALON,TALON,Team Secret,Icebox,8,13,3,5,0,4,9,0,2,TALON,Defense,0,TALON,-5,21,Team Secret
35,Team Secret,TALON,TALON,Team Secret,Fracture,13,3,10,3,0,1,2,0,3,TALON,Defense,0,Team Secret,10,16,
36,Rex Regum Qeon,Gen.G,Gen.G,Rex Regum Qeon,Fracture,9,13,5,4,0,8,5,0,1,Rex Regum Qeon,Defense,0,Gen.G,-4,22,Gen.G
36,Rex Regum Qeon,Gen.G,Gen.G,Rex Regum Qeon,Lotus,6,13,2,4,0,8,5,0,2,Gen.G,Attack,0,Gen.G,-7,19,Rex Regum Qeon
37,ZETA DIVISION,Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,Haven,10,13,3,7,0,4,9,0,1,Rex Regum Qeon,Defense,0,Rex Regum Qeon,-3,23,ZETA DIVISION
37,ZETA DIVISION,Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,Ascent,13,10,6,7,0,4,6,0,2,ZETA DIVISION,Attack,0,ZETA DIVISION,3,23,Rex Regum Qeon
37,ZETA DIVISION,Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,Lotus,13,5,7,6,0,0,5,0,3,ZETA DIVISION,Attack,0,ZETA DIVISION,8,18,
38,TALON,T1,T1,TALON,Ascent,8,13,4,4,0,8,5,0,1,TALON,Defense,0,T1,-5,21,T1
38,TALON,T1,T1,TALON,Haven,6,13,3,3,0,9,4,0,2,T1,Attack,0,T1,-7,19,TALON
39,Team Secret,Paper Rex,Team Secret,Paper Rex,Haven,11,13,5,6,0,6,7,0,1,Paper Rex,Attack,0,Paper Rex,-2,24,Team Secret
39,Team Secret,Paper Rex,Team Secret,Paper Rex,Fracture,13,11,5,8,0,4,7,0,2,Team Secret,Defense,0,Team Secret,2,24,Paper Rex
39,Team Secret,Paper Rex,Team Secret,Paper Rex,Split,13,10,8,5,0,7,3,0,3,Team Secret,Defense,0,Team Secret,3,23,
40,Gen.G,DetonatioN FocusMe,DetonatioN FocusMe,Gen.G,Lotus,13,8,5,8,0,1,7,0,1,Gen.G,Attack,0,Gen.G,5,21,DetonatioN FocusMe
40,Gen.G,DetonatioN FocusMe,DetonatioN FocusMe,Gen.G,Fracture,4,13,0,4,0,8,5,0,2,DetonatioN FocusMe,Attack,0,DetonatioN FocusMe,-9,17,Gen.G
40,Gen.G,DetonatioN FocusMe,DetonatioN FocusMe,Gen.G,Pearl,13,8,8,5,0,7,1,0,3,DetonatioN FocusMe,Attack,0,Gen.G,5,21,
41,Global Esports,DRX,DRX,Global Esports,Haven,11,13,5,6,0,6,7,0,1,Global Esports,Attack,0,DRX,-2,24,DRX
41,Global Esports,DRX,DRX,Global Esports,Split,15,17,6,6,3,6,6,5,2,DRX,Defense,1,DRX,-2,32,Global Esports
42,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,Haven,13,4,3,10,0,2,2,0,1,DetonatioN FocusMe,Attack,0,Rex Regum Qeon,9,17,Rex Regum Qeon
42,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,Pearl,13,7,4,9,0,3,4,0,2,Rex Regum Qeon,Defense,0,Rex Regum Qeon,6,20,DetonatioN FocusMe
43,T1,Paper Rex,T1,Paper Rex,Pearl,3,13,2,1,0,11,2,0,1,Paper Rex,Attack,0,Paper Rex,-10,16,T1
43,T1,Paper Rex,T1,Paper Rex,Fracture,6,13,1,5,0,7,6,0,2,T1,Defense,0,Paper Rex,-7,19,Paper Rex
44,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Pearl,9,13,3,6,0,4,9,0,1,ZETA DIVISION,Attack,0,Global Esports,-4,22,Global Esports
44,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Ascent,14,12,5,7,2,5,7,0,2,Global Esports,Defense,1,ZETA DIVISION,2,26,ZETA DIVISION
44,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Haven,13,8,5,8,0,4,4,0,3,Global Esports,Attack,0,ZETA DIVISION,5,21,
45,TALON,DRX,TALON,DRX,Split,3,13,1,2,0,2,11,0,1,DRX,Defense,0,DRX,-10,16,TALON
45,TALON,DRX,TALON,DRX,Pearl,10,13,5,5,0,6,7,0,2,TALON,Attack,0,DRX,-3,23,DRX
46,Team Secret,Gen.G,Gen.G,Team Secret,Haven,8,13,3,5,0,7,6,0,1,Team Secret,Defense,0,Gen.G,-5,21,Gen.G
46,Team Secret,Gen.G,Gen.G,Team Secret,Fracture,11,13,5,6,0,6,7,0,2,Gen.G,Attack,0,Gen.G,-2,24,Team Secret
47,Paper Rex,DRX,DRX,Paper Rex,Ascent,5,13,2,3,0,9,4,0,1,Paper Rex,Defense,0,DRX,-8,18,DRX
47,Paper Rex,DRX,DRX,Paper Rex,Split,10,13,5,5,0,6,7,0,2,DRX,Defense,0,DRX,-3,23,Paper Rex
48,Team Secret,Rex Regum Qeon,Team Secret,Rex Regum Qeon,Icebox,10,13,5,5,0,6,7,0,1,Rex Regum Qeon,Defense,0,Rex Regum Qeon,-3,23,Team Secret
48,Team Secret,Rex Regum Qeon,Team Secret,Rex Regum Qeon,Split,7,13,5,2,0,10,3,0,2,Team Secret,Defense,0,Rex Regum Qeon,-6,20,Rex Regum Qeon
49,T1,Gen.G,T1,Gen.G,Ascent,5,13,3,2,0,4,9,0,1,Gen.G,Defense,0,Gen.G,-8,18,T1
49,T1,Gen.G,T1,Gen.G,Haven,5,13,0,5,0,7,6,0,2,T1,Defense,0,Gen.G,-8,18,Gen.G
50,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,Ascent,13,9,10,3,0,7,2,0,1,DetonatioN FocusMe,Defense,0,ZETA DIVISION,4,22,ZETA DIVISION
50,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,Haven,13,5,9,4,0,2,3,0,2,ZETA DIVISION,Attack,0,ZETA DIVISION,8,18,DetonatioN FocusMe
51,TALON,Global Esports,Global Esports,TALON,Split,6,13,3,3,0,4,9,0,1,TALON,Attack,0,Global Esports,-7,19,Global Esports
51,TALON,Global Esports,Global Esports,TALON,Icebox,11,13,6,5,0,7,6,0,2,Global Esports,Defense,0,Global Esports,-2,24,TALON
52,Paper Rex,Global Esports,Paper Rex,Global Esports,Icebox,7,13,6,1,0,7,6,0,1,Global Esports,Defense,0,Global Esports,-6,20,Paper Rex
52,Paper Rex,Global Esports,Paper Rex,Global Esports,Split,13,6,9,4,0,3,3,0,2,Paper Rex,Attack,0,Paper Rex,7,19,Global Esports
52,Paper Rex,Global Esports,Paper Rex,Global Esports,Pearl,13,7,8,5,0,3,4,0,3,Paper Rex,Attack,0,Paper Rex,6,20,
53,Gen.G,DRX,Gen.G,DRX,Haven,7,13,6,1,0,11,2,0,1,DRX,Attack,0,DRX,-6,20,Gen.G
53,Gen.G,DRX,Gen.G,DRX,Fracture,13,10,6,7,0,4,6,0,2,Gen.G,Attack,0,Gen.G,3,23,DRX
53,Gen.G,DRX,Gen.G,DRX,Pearl,4,13,3,1,0,4,9,0,3,Gen.G,Attack,0,DRX,-9,17,
54,T1,Rex Regum Qeon,Rex Regum Qeon,T1,Haven,13,9,7,6,0,4,5,0,1,T1,Attack,0,T1,4,22,Rex Regum Qeon
54,T1,Rex Regum Qeon,Rex Regum Qeon,T1,Fracture,13,4,9,4,0,1,3,0,2,Rex Regum Qeon,Defense,0,T1,9,17,T1
55,Team Secret,DetonatioN FocusMe,DetonatioN FocusMe,Team Secret,Ascent,13,11,6,7,0,5,6,0,1,Team Secret,Attack,0,Team Secret,2,24,DetonatioN FocusMe
55,Team Secret,DetonatioN FocusMe,DetonatioN FocusMe,Team Secret,Haven,13,8,4,9,0,3,5,0,2,DetonatioN FocusMe,Attack,0,Team Secret,5,21,Team Secret
56,ZETA DIVISION,TALON,TALON,ZETA DIVISION,Haven,8,13,4,4,0,5,8,0,1,ZETA DIVISION,Attack,0,TALON,-5,21,TALON
56,ZETA DIVISION,TALON,TALON,ZETA DIVISION,Ascent,14,16,6,6,2,6,6,4,2,TALON,Attack,1,TALON,-2,30,ZETA DIVISION
57,T1,DetonatioN FocusMe,T1,DetonatioN FocusMe,Lotus,13,9,6,7,0,5,4,0,1,DetonatioN FocusMe,Attack,0,T1,4,22,T1
57,T1,DetonatioN FocusMe,T1,DetonatioN FocusMe,Split,9,13,4,5,0,7,6,0,2,T1,Defense,0,DetonatioN FocusMe,-4,22,DetonatioN FocusMe
57,T1,DetonatioN FocusMe,T1,DetonatioN FocusMe,Fracture,13,10,6,7,0,4,6,0,3,T1,Attack,0,T1,3,23,
58,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Split,13,9,8,5,0,5,4,0,1,Team Secret,Defense,0,ZETA DIVISION,4,22,ZETA DIVISION
58,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Lotus,10,13,6,4,0,7,6,0,2,ZETA DIVISION,Attack,0,Team Secret,-3,23,Team Secret
58,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Fracture,13,9,7,6,0,4,5,0,3,ZETA DIVISION,Attack,0,ZETA DIVISION,4,22,
59,Global Esports,Gen.G,Global Esports,Gen.G,Pearl,13,8,8,5,0,7,1,0,1,Gen.G,Attack,0,Global Esports,5,21,Global Esports
59,Global Esports,Gen.G,Global Esports,Gen.G,Lotus,13,8,7,6,0,3,5,0,2,Global Esports,Attack,0,Global Esports,5,21,Gen.G
60,Rex Regum Qeon,DRX,DRX,Rex Regum Qeon,Haven,13,8,6,7,0,2,6,0,1,Rex Regum Qeon,Attack,0,Rex Regum Qeon,5,21,DRX
60,Rex Regum Qeon,DRX,DRX,Rex Regum Qeon,Split,10,13,6,4,0,7,6,0,2,DRX,Defense,0,DRX,-3,23,Rex Regum Qeon
60,Rex Regum Qeon,DRX,DRX,Rex Regum Qeon,Pearl,2,13,0,2,0,10,3,0,3,DRX,Attack,0,DRX,-11,15,
61,TALON,Paper Rex,TALON,Paper Rex,Pearl,13,11,9,4,0,8,3,0,1,Paper Rex,Attack,0,TALON,2,24,TALON
61,TALON,Paper Rex,TALON,Paper Rex,Split,4,13,3,1,0,4,9,0,2,TALON,Attack,0,Paper Rex,-9,17,Paper Rex
61,TALON,Paper Rex,TALON,Paper Rex,Fracture,10,13,6,4,0,7,6,0,3,TALON,Attack,0,Paper Rex,-3,23,
62,TALON,Gen.G,Gen.G,TALON,Fracture,13,8,7,6,0,3,5,0,1,TALON,Attack,0,TALON,5,21,Gen.G
62,TALON,Gen.G,Gen.G,TALON,Lotus,13,7,6,7,0,5,2,0,2,Gen.G,Attack,0,TALON,6,20,TALON
63,ZETA DIVISION,Paper Rex,Paper Rex,ZETA DIVISION,Split,6,13,1,5,0,7,6,0,1,ZETA DIVISION,Defense,0,Paper Rex,-7,19,Paper Rex
63,ZETA DIVISION,Paper Rex,Paper Rex,ZETA DIVISION,Ascent,10,13,6,4,0,8,5,0,2,Paper Rex,Attack,0,Paper Rex,-3,23,ZETA DIVISION
64,Rex Regum Qeon,Global Esports,Rex Regum Qeon,Global Esports,Fracture,13,10,7,6,0,6,4,0,1,Global Esports,Attack,0,Rex Regum Qeon,3,23,Rex Regum Qeon
64,Rex Regum Qeon,Global Esports,Rex Regum Qeon,Global Esports,Pearl,13,11,8,5,0,7,4,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,2,24,Global Esports
65,Team Secret,T1,Team Secret,T1,Lotus,4,13,2,2,0,3,10,0,1,T1,Defense,0,T1,-9,17,Team Secret
65,Team Secret,T1,Team Secret,T1,Bind,8,13,3,5,0,7,6,0,2,Team Secret,Defense,0,T1,-5,21,T1
66,DRX,DetonatioN FocusMe,DetonatioN FocusMe,DRX,Fracture,13,8,5,8,0,1,7,0,1,DRX,Attack,0,DRX,5,21,DetonatioN FocusMe
66,DRX,DetonatioN FocusMe,DetonatioN FocusMe,DRX,Ascent,13,4,9,4,0,1,3,0,2,DetonatioN FocusMe,Defense,0,DRX,9,17,DRX
67,Paper Rex,Gen.G,Paper Rex,Gen.G,Split,13,7,9,4,0,4,3,0,1,Gen.G,Defense,0,Paper Rex,6,20,Paper Rex
67,Paper Rex,Gen.G,Paper Rex,Gen.G,Ascent,13,2,10,3,0,0,2,0,2,Paper Rex,Attack,0,Paper Rex,11,15,Gen.G
68,ZETA DIVISION,T1,ZETA DIVISION,T1,Fracture,11,13,6,5,0,7,6,0,1,T1,Defense,0,T1,-2,24,ZETA DIVISION
68,ZETA DIVISION,T1,ZETA DIVISION,T1,Lotus,13,10,3,10,0,1,9,0,2,ZETA DIVISION,Attack,0,ZETA DIVISION,3,23,T1
68,ZETA DIVISION,T1,ZETA DIVISION,T1,Bind,3,13,3,0,0,4,9,0,3,ZETA DIVISION,Attack,0,T1,-10,16,
69,Team Secret,DRX,Team Secret,DRX,Haven,13,8,5,8,0,4,4,0,1,DRX,Attack,0,Team Secret,5,21,Team Secret
69,Team Secret,DRX,Team Secret,DRX,Ascent,13,11,10,3,0,9,2,0,2,Team Secret,Defense,0,Team Secret,2,24,DRX
70,Global Esports,DetonatioN FocusMe,DetonatioN FocusMe,Global Esports,Lotus,13,7,8,5,0,3,4,0,1,Global Esports,Attack,0,Global Esports,6,20,DetonatioN FocusMe
70,Global Esports,DetonatioN FocusMe,DetonatioN FocusMe,Global Esports,Pearl,13,6,11,2,0,5,1,0,2,DetonatioN FocusMe,Defense,0,Global Esports,7,19,Global Esports
71,TALON,Rex Regum Qeon,Rex Regum Qeon,TALON,Split,13,3,9,4,0,0,3,0,1,TALON,Attack,0,TALON,10,16,Rex Regum Qeon
71,TALON,Rex Regum Qeon,Rex Regum Qeon,TALON,Ascent,4,13,1,3,0,9,4,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-9,17,TALON
71,TALON,Rex Regum Qeon,Rex Regum Qeon,TALON,Haven,7,13,4,3,0,5,8,0,3,Rex Regum Qeon,Defense,0,Rex Regum Qeon,-6,20,
72,ZETA DIVISION,Gen.G,Gen.G,ZETA DIVISION,Haven,13,8,8,5,0,4,4,0,1,ZETA DIVISION,Attack,0,ZETA DIVISION,5,21,Gen.G
72,ZETA DIVISION,Gen.G,Gen.G,ZETA DIVISION,Ascent,4,13,1,3,0,9,4,0,2,Gen.G,Attack,0,Gen.G,-9,17,ZETA DIVISION
72,ZETA DIVISION,Gen.G,Gen.G,ZETA DIVISION,Fracture,13,4,5,8,0,4,0,0,3,Gen.G,Attack,0,ZETA DIVISION,9,17,
73,T1,DRX,T1,DRX,Bind,10,13,7,3,0,9,4,0,1,DRX,Attack,0,DRX,-3,23,T1
73,T1,DRX,T1,DRX,Pearl,9,13,3,6,0,4,9,0,2,T1,Attack,0,DRX,-4,22,DRX
74,Team Secret,Global Esports,Team Secret,Global Esports,Haven,13,9,7,6,0,6,3,0,1,Global Esports,Attack,0,Team Secret,4,22,Team Secret
74,Team Secret,Global Esports,Team Secret,Global Esports,Lotus,13,10,7,6,0,5,5,0,2,Team Secret,Attack,0,Team Secret,3,23,Global Esports
75,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Lotus,13,11,7,6,0,6,5,0,1,DetonatioN FocusMe,Attack,0,TALON,2,24,TALON
75,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Bind,13,4,10,3,0,2,2,0,2,TALON,Attack,0,TALON,9,17,DetonatioN FocusMe
76,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Paper Rex,Bind,9,13,4,5,0,7,6,0,1,Paper Rex,Attack,0,Paper Rex,-4,22,Rex Regum Qeon
76,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Paper Rex,Pearl,11,13,4,7,0,5,8,0,2,Rex Regum Qeon,Attack,0,Paper Rex,-2,24,Paper Rex
77,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Haven,13,15,3,9,1,3,9,3,1,ZETA DIVISION,Attack,1,Team Secret,-2,28,Team Secret
77,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Ascent,12,14,5,7,0,5,7,2,2,Team Secret,Defense,1,Team Secret,-2,26,ZETA DIVISION
78,T1,Gen.G,T1,Gen.G,Fracture,13,8,6,7,0,5,3,0,1,Gen.G,Attack,0,T1,5,21,T1
78,T1,Gen.G,T1,Gen.G,Ascent,11,13,3,8,0,4,9,0,2,T1,Defense,0,Gen.G,-2,24,Gen.G
78,T1,Gen.G,T1,Gen.G,Lotus,13,7,7,6,0,6,1,0,3,T1,Defense,0,T1,6,20,
79,DRX,Team Secret,Team Secret,DRX,Haven,9,13,5,4,0,8,5,0,1,DRX,Defense,0,Team Secret,-4,22,Team Secret
79,DRX,Team Secret,Team Secret,DRX,Split,13,5,10,3,0,3,2,0,2,Team Secret,Defense,0,DRX,8,18,DRX
79,DRX,Team Secret,Team Secret,DRX,Bind,13,4,3,10,0,2,2,0,3,Team Secret,Attack,0,DRX,9,17,
80,Paper Rex,T1,T1,Paper Rex,Lotus,13,10,6,7,0,4,6,0,1,Paper Rex,Attack,0,Paper Rex,3,23,T1
80,Paper Rex,T1,T1,Paper Rex,Fracture,13,10,5,8,0,4,6,0,2,T1,Attack,0,Paper Rex,3,23,Paper Rex
81,Team Secret,Gen.G,Gen.G,Team Secret,Ascent,13,8,7,6,0,6,2,0,1,Team Secret,Defense,0,Team Secret,5,21,Gen.G
81,Team Secret,Gen.G,Gen.G,Team Secret,Haven,8,13,6,2,0,10,3,0,2,Gen.G,Attack,0,Gen.G,-5,21,Team Secret
81,Team Secret,Gen.G,Gen.G,Team Secret,Split,12,14,5,7,0,5,7,2,3,Gen.G,Attack,1,Gen.G,-2,26,
82,T1,ZETA DIVISION,ZETA DIVISION,T1,Haven,13,10,5,8,0,4,6,0,1,T1,Defense,0,T1,3,23,ZETA DIVISION
82,T1,ZETA DIVISION,ZETA DIVISION,T1,Bind,12,14,7,5,0,7,5,2,2,ZETA DIVISION,Attack,1,ZETA DIVISION,-2,26,T1
82,T1,ZETA DIVISION,ZETA DIVISION,T1,Fracture,13,10,8,5,0,7,3,0,3,ZETA DIVISION,Attack,0,T1,3,23,
83,DRX,Paper Rex,Paper Rex,DRX,Fracture,5,13,5,0,0,6,7,0,1,DRX,Attack,0,Paper Rex,-8,18,Paper Rex
83,DRX,Paper Rex,Paper Rex,DRX,Bind,6,13,2,4,0,8,5,0,2,Paper Rex,Attack,0,Paper Rex,-7,19,DRX
84,T1,Gen.G,T1,Gen.G,Fracture,13,10,8,5,0,7,3,0,1,Gen.G,Attack,0,T1,3,23,T1
84,T1,Gen.G,T1,Gen.G,Ascent,13,10,6,7,0,5,5,0,2,T1,Defense,0,T1,3,23,Gen.G
85,DRX,T1,DRX,T1,Ascent,11,13,9,2,0,10,3,0,1,T1,Defense,0,T1,-2,24,DRX
85,DRX,T1,DRX,T1,Fracture,13,11,4,9,0,3,8,0,2,DRX,Attack,0,DRX,2,24,T1
85,DRX,T1,DRX,T1,Haven,13,11,9,4,0,8,3,0,3,T1,Defense,0,DRX,2,24,DRX
85,DRX,T1,DRX,T1,Bind,6,13,4,2,0,5,8,0,4,DRX,Attack,0,T1,-7,19,T1
85,DRX,T1,DRX,T1,Pearl,13,9,8,5,0,5,4,0,5,T1,Defense,0,DRX,4,22,
86,Paper Rex,DRX,Paper Rex,DRX,Fracture,6,13,3,3,0,9,4,0,1,DRX,Attack,0,DRX,-7,19,Paper Rex
86,Paper Rex,DRX,Paper Rex,DRX,Ascent,14,16,6,6,2,6,6,4,2,Paper Rex,Attack,1,DRX,-2,30,DRX
86,Paper Rex,DRX,Paper Rex,DRX,Pearl,13,8,8,5,0,4,4,0,3,DRX,Attack,0,Paper Rex,5,21,Paper Rex
86,Paper Rex,DRX,Paper Rex,DRX,Bind,13,6,4,9,0,3,3,0,4,Paper Rex,Attack,0,Paper Rex,7,19,DRX
86,Paper Rex,DRX,Paper Rex,DRX,Lotus,13,3,4,9,0,3,0,0,5,DRX,Attack,0,Paper Rex,10,16,
87,KOI,Natus Vincere,Natus Vincere,KOI,Ascent,13,7,5,8,0,4,3,0,1,KOI,Defense,0,KOI,6,20,Natus Vincere
87,KOI,Natus Vincere,Natus Vincere,KOI,Lotus,20,18,3,9,8,3,9,6,2,Natus Vincere,Defense,1,KOI,2,38,KOI
88,FNATIC,GIANTX,FNATIC,GIANTX,Icebox,13,3,3,10,0,2,1,0,1,GIANTX,Attack,0,FNATIC,10,16,FNATIC
88,FNATIC,GIANTX,FNATIC,GIANTX,Split,13,11,7,6,0,6,5,0,2,FNATIC,Defense,0,FNATIC,2,24,GIANTX
89,Team Heretics,FUT Esports,Team Heretics,FUT Esports,Pearl,4,13,2,2,0,3,10,0,1,FUT Esports,Defense,0,FUT Esports,-9,17,Team Heretics
89,Team Heretics,FUT Esports,Team Heretics,FUT Esports,Lotus,9,13,8,1,0,9,4,0,2,Team Heretics,Attack,0,FUT Esports,-4,22,FUT Esports
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Haven,6,13,3,3,0,9,4,0,1,Team Liquid,Defense,0,Team Vitality,-7,19,Team Vitality
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Fracture,13,2,3,10,0,2,0,0,2,Team Vitality,Attack,0,Team Liquid,11,15,Team Liquid
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Lotus,10,13,3,7,0,5,8,0,3,Team Vitality,Attack,0,Team Vitality,-3,23,
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Icebox,15,17,6,6,3,6,6,5,1,GIANTX,Defense,1,GIANTX,-2,32,Natus Vincere
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Split,15,13,5,7,3,5,7,1,2,Natus Vincere,Defense,1,Natus Vincere,2,28,GIANTX
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Pearl,13,7,6,7,0,5,2,0,3,Natus Vincere,Defense,0,Natus Vincere,6,20,
