Match ID,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Team 1 Halftime Score,Team 2 Halftime Score,Halftime Lead,Side Picker,Side Picked,Team 1,Team 2
452,13,4,8,5,0,0,4,0,8,4,4,Gentle Mates,Defense,Team Liquid,Gentle Mates
452,13,2,10,3,0,0,2,0,10,2,8,Team Liquid,Attack,Team Liquid,Gentle Mates
453,9,13,4,5,0,5,8,0,4,8,-4,BBL Esports,Attack,BBL Esports,FUT Esports
453,6,13,3,3,0,9,4,0,3,9,-6,FUT Esports,Attack,BBL Esports,FUT Esports
454,13,11,3,10,0,2,9,0,3,9,-6,FNATIC,Attack,FNATIC,Team Liquid
454,12,14,5,7,0,5,7,2,5,7,-2,Team Liquid,Defense,FNATIC,Team Liquid
454,13,5,2,11,0,1,4,0,11,1,10,Team Liquid,Attack,FNATIC,Team Liquid
455,11,13,7,4,0,8,5,0,7,5,2,Natus Vincere,Attack,Natus Vincere,Team Heretics
455,9,13,6,3,0,7,6,0,6,6,0,Team Heretics,Defense,Natus Vincere,Team Heretics
456,11,13,9,2,0,10,3,0,9,3,6,Karmine Corp,Attack,Karmine Corp,FNATIC
456,9,13,8,1,0,9,4,0,8,4,4,FNATIC,Defense,Karmine Corp,FNATIC
457,10,13,6,4,0,7,6,0,6,6,0,FUT Esports,Attack,FUT Esports,Team Heretics
457,13,15,5,7,1,5,7,3,5,7,-2,Team Heretics,Defense,FUT Esports,Team Heretics
458,13,15,6,6,1,6,6,3,6,6,0,FNATIC,Defense,FNATIC,Team Heretics
458,4,13,4,0,0,5,8,0,4,8,-4,Team Heretics,Defense,FNATIC,Team Heretics
459,3,13,1,2,0,10,3,0,2,10,-8,FUT Esports,Attack,Karmine Corp,FUT Esports
459,10,13,4,6,0,5,8,0,4,8,-4,Karmine Corp,Attack,Karmine Corp,FUT Esports
460,11,13,8,3,0,9,4,0,3,9,-6,FUT Esports,Attack,FNATIC,FUT Esports
460,13,6,7,6,0,6,0,0,6,6,0,FNATIC,Defense,FNATIC,FUT Esports
460,13,11,7,6,0,6,5,0,6,6,0,FUT Esports,Attack,FNATIC,FUT Esports
460,14,12,4,8,2,4,8,0,4,8,-4,FNATIC,Attack,FNATIC,FUT Esports
461,13,7,5,8,0,4,3,0,8,4,4,FNATIC,Attack,Team Heretics,FNATIC
461,15,13,6,6,3,6,6,1,6,6,0,Team Heretics,Defense,Team Heretics,FNATIC
461,8,13,7,1,0,8,5,0,7,5,2,FNATIC,Defense,Team Heretics,FNATIC
461,5,13,0,5,0,7,6,0,5,7,-2,Team Heretics,Defense,Team Heretics,FNATIC
461,8,13,4,4,0,5,8,0,4,8,-4,FNATIC,Defense,Team Heretics,FNATIC
462,3,13,0,3,0,9,4,0,3,9,-6,Bilibili Gaming,Defense,Bilibili Gaming,TYLOO
462,13,6,6,7,0,5,1,0,7,5,2,TYLOO,Attack,Bilibili Gaming,TYLOO
462,13,6,7,6,0,1,5,0,7,5,2,TYLOO,Defense,Bilibili Gaming,TYLOO
463,13,5,3,10,0,2,3,0,10,2,8,Wolves Esports,Defense,Wolves Esports,Titan Esports Club
463,12,14,8,4,0,8,4,2,4,8,-4,Titan Esports Club,Attack,Wolves Esports,Titan Esports Club
463,10,13,4,6,0,6,7,0,6,6,0,Titan Esports Club,Attack,Wolves Esports,Titan Esports Club
464,13,11,5,8,0,4,7,0,5,7,-2,Dragon Ranger Gaming,Attack,Dragon Ranger Gaming,All Gamers
464,11,13,5,6,0,6,7,0,6,6,0,All Gamers,Attack,Dragon Ranger Gaming,All Gamers
464,8,13,2,6,0,6,7,0,6,6,0,All Gamers,Attack,Dragon Ranger Gaming,All Gamers
465,13,5,7,6,0,0,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,JDG Esports
465,9,13,4,5,0,5,8,0,4,8,-4,JDG Esports,Defense,EDward Gaming,JDG Esports
465,13,11,8,5,0,7,4,0,8,4,4,JDG Esports,Defense,EDward Gaming,JDG Esports
466,5,13,5,0,0,6,7,0,5,7,-2,Nova Esports,Attack,Nova Esports,Trace Esports
466,9,13,6,3,0,7,6,0,6,6,0,Trace Esports,Defense,Nova Esports,Trace Esports
467,13,8,6,7,0,5,3,0,7,5,2,FunPlus Phoenix,Defense,FunPlus Phoenix,Wolves Esports
467,13,7,5,8,0,4,3,0,8,4,4,Wolves Esports,Attack,FunPlus Phoenix,Wolves Esports
468,13,8,7,6,0,6,2,0,6,6,0,JDG Esports,Defense,JDG Esports,Nova Esports
468,9,13,5,4,0,6,7,0,5,7,-2,Nova Esports,Defense,JDG Esports,Nova Esports
468,4,13,2,2,0,3,10,0,2,10,-8,Nova Esports,Defense,JDG Esports,Nova Esports
469,13,11,5,8,0,4,7,0,8,4,4,Dragon Ranger Gaming,Attack,FunPlus Phoenix,Dragon Ranger Gaming
469,9,13,6,3,0,9,4,0,3,9,-6,FunPlus Phoenix,Defense,FunPlus Phoenix,Dragon Ranger Gaming
469,13,3,11,2,0,2,1,0,11,1,10,FunPlus Phoenix,Attack,FunPlus Phoenix,Dragon Ranger Gaming
470,9,13,5,4,0,6,7,0,5,7,-2,Wolves Esports,Defense,All Gamers,Wolves Esports
470,12,14,9,3,0,9,3,2,9,3,6,All Gamers,Attack,All Gamers,Wolves Esports
471,11,13,4,7,0,5,8,0,4,8,-4,Bilibili Gaming,Defense,Trace Esports,Bilibili Gaming
471,13,7,9,4,0,4,3,0,9,3,6,Trace Esports,Attack,Trace Esports,Bilibili Gaming
471,13,7,6,7,0,5,2,0,7,5,2,Trace Esports,Defense,Trace Esports,Bilibili Gaming
472,4,13,3,1,0,4,9,0,3,9,-6,Dragon Ranger Gaming,Attack,Dragon Ranger Gaming,Titan Esports Club
472,13,7,7,6,0,2,5,0,7,5,2,Titan Esports Club,Defense,Dragon Ranger Gaming,Titan Esports Club
472,13,5,11,2,0,4,1,0,11,1,10,Titan Esports Club,Defense,Dragon Ranger Gaming,Titan Esports Club
473,5,13,5,0,0,6,7,0,5,7,-2,TYLOO,Attack,TYLOO,EDward Gaming
473,10,13,4,6,0,6,7,0,6,6,0,EDward Gaming,Attack,TYLOO,EDward Gaming
474,9,13,2,7,0,3,10,0,2,10,-8,Trace Esports,Defense,Wolves Esports,Trace Esports
474,9,13,4,5,0,5,8,0,4,8,-4,Wolves Esports,Attack,Wolves Esports,Trace Esports
475,6,13,6,0,0,7,6,0,6,6,0,FunPlus Phoenix,Defense,Nova Esports,FunPlus Phoenix
475,4,13,0,4,0,8,5,0,4,8,-4,Nova Esports,Defense,Nova Esports,FunPlus Phoenix
476,11,13,5,6,0,6,7,0,6,6,0,All Gamers,Attack,Bilibili Gaming,All Gamers
476,7,13,6,1,0,7,6,0,6,6,0,Bilibili Gaming,Attack,Bilibili Gaming,All Gamers
477,13,7,4,9,0,3,4,0,9,3,6,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,JDG Esports
477,5,13,3,2,0,10,3,0,2,10,-8,JDG Esports,Attack,Dragon Ranger Gaming,JDG Esports
477,14,12,4,8,2,4,8,0,4,8,-4,JDG Esports,Defense,Dragon Ranger Gaming,JDG Esports
478,10,13,6,4,0,7,6,0,6,6,0,Nova Esports,Defense,TYLOO,Nova Esports
478,14,12,5,7,2,5,7,0,5,7,-2,TYLOO,Attack,TYLOO,Nova Esports
478,13,9,8,5,0,7,2,0,5,7,-2,TYLOO,Defense,TYLOO,Nova Esports
479,13,5,8,5,0,1,4,0,8,4,4,Titan Esports Club,Defense,EDward Gaming,Titan Esports Club
479,13,5,10,3,0,3,2,0,10,2,8,EDward Gaming,Attack,EDward Gaming,Titan Esports Club
480,13,11,7,6,0,6,5,0,7,5,2,Titan Esports Club,Attack,Titan Esports Club,Bilibili Gaming
480,8,13,4,4,0,8,5,0,4,8,-4,Bilibili Gaming,Attack,Titan Esports Club,Bilibili Gaming
480,13,6,5,8,0,4,2,0,8,4,4,Bilibili Gaming,Attack,Titan Esports Club,Bilibili Gaming
481,7,13,6,1,0,7,6,0,6,6,0,Trace Esports,Attack,Trace Esports,Dragon Ranger Gaming
481,10,13,6,4,0,7,6,0,6,6,0,Dragon Ranger Gaming,Defense,Trace Esports,Dragon Ranger Gaming
482,11,13,6,5,0,7,6,0,5,7,-2,TYLOO,Defense,TYLOO,Wolves Esports
482,13,7,6,7,0,1,6,0,6,6,0,Wolves Esports,Defense,TYLOO,Wolves Esports
482,10,13,5,5,0,6,7,0,5,7,-2,Wolves Esports,Defense,TYLOO,Wolves Esports
483,4,13,1,3,0,9,4,0,3,9,-6,EDward Gaming,Attack,FunPlus Phoenix,EDward Gaming
483,13,11,5,8,0,4,7,0,8,4,4,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
483,13,4,5,8,0,4,0,0,8,4,4,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
484,16,14,8,4,4,8,4,2,8,4,4,Nova Esports,Defense,All Gamers,Nova Esports
484,10,13,6,4,0,7,6,0,6,6,0,All Gamers,Attack,All Gamers,Nova Esports
484,13,7,5,8,0,4,3,0,8,4,4,All Gamers,Defense,All Gamers,Nova Esports
485,13,8,7,6,0,6,2,0,6,6,0,Bilibili Gaming,Defense,Bilibili Gaming,JDG Esports
485,13,10,8,5,0,7,3,0,5,7,-2,JDG Esports,Attack,Bilibili Gaming,JDG Esports
486,13,6,9,4,0,3,3,0,9,3,6,EDward Gaming,Attack,EDward Gaming,All Gamers
486,13,5,5,8,0,4,1,0,8,4,4,All Gamers,Attack,EDward Gaming,All Gamers
487,8,13,6,2,0,7,6,0,6,6,0,Wolves Esports,Attack,Wolves Esports,JDG Esports
487,1,13,1,0,0,2,11,0,1,11,-10,JDG Esports,Defense,Wolves Esports,JDG Esports
488,10,13,4,6,0,5,8,0,4,8,-4,Dragon Ranger Gaming,Attack,Dragon Ranger Gaming,TYLOO
488,8,13,5,3,0,6,7,0,5,7,-2,TYLOO,Defense,Dragon Ranger Gaming,TYLOO
489,2,13,1,1,0,11,2,0,1,11,-10,FunPlus Phoenix,Attack,Bilibili Gaming,FunPlus Phoenix
489,6,13,5,1,0,11,2,0,1,11,-10,Bilibili Gaming,Defense,Bilibili Gaming,FunPlus Phoenix
490,13,6,9,4,0,3,3,0,9,3,6,Titan Esports Club,Defense,Nova Esports,Titan Esports Club
490,13,6,4,9,0,3,3,0,9,3,6,Nova Esports,Defense,Nova Esports,Titan Esports Club
491,13,15,8,4,1,8,4,3,4,8,-4,EDward Gaming,Attack,Trace Esports,EDward Gaming
491,12,14,7,5,0,7,5,2,7,5,2,Trace Esports,Attack,Trace Esports,EDward Gaming
492,13,9,5,8,0,4,5,0,8,4,4,All Gamers,Attack,Trace Esports,All Gamers
492,13,7,9,4,0,4,3,0,9,3,6,Trace Esports,Attack,Trace Esports,All Gamers
493,13,8,7,6,0,6,2,0,6,6,0,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,Nova Esports
493,13,7,7,6,0,2,5,0,7,5,2,Nova Esports,Defense,Dragon Ranger Gaming,Nova Esports
494,13,10,9,4,0,8,2,0,4,8,-4,FunPlus Phoenix,Defense,FunPlus Phoenix,Trace Esports
494,13,8,6,7,0,5,3,0,7,5,2,Trace Esports,Attack,FunPlus Phoenix,Trace Esports
495,13,3,9,4,0,0,3,0,9,3,6,EDward Gaming,Attack,EDward Gaming,Dragon Ranger Gaming
495,13,9,5,8,0,2,7,0,5,7,-2,Dragon Ranger Gaming,Defense,EDward Gaming,Dragon Ranger Gaming
496,13,10,6,7,0,5,5,0,7,5,2,EDward Gaming,Attack,FunPlus Phoenix,EDward Gaming
496,14,12,9,3,2,9,3,0,3,9,-6,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
497,13,6,8,5,0,2,4,0,8,4,4,Dragon Ranger Gaming,Defense,Trace Esports,Dragon Ranger Gaming
497,8,13,3,5,0,7,6,0,5,7,-2,Trace Esports,Defense,Trace Esports,Dragon Ranger Gaming
497,7,13,5,2,0,6,7,0,5,7,-2,Trace Esports,Attack,Trace Esports,Dragon Ranger Gaming
498,13,10,8,5,0,6,4,0,8,4,4,Dragon Ranger Gaming,Defense,EDward Gaming,Dragon Ranger Gaming
498,13,3,3,10,0,2,1,0,10,2,8,EDward Gaming,Defense,EDward Gaming,Dragon Ranger Gaming
498,2,13,2,0,0,3,10,0,2,10,-8,Dragon Ranger Gaming,Defense,EDward Gaming,Dragon Ranger Gaming
498,13,6,7,6,0,1,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,Dragon Ranger Gaming
499,13,6,4,9,0,3,3,0,9,3,6,EDward Gaming,Attack,FunPlus Phoenix,EDward Gaming
499,9,13,7,2,0,8,5,0,7,5,2,FunPlus Phoenix,Attack,FunPlus Phoenix,EDward Gaming
499,12,14,8,4,0,8,4,2,8,4,4,EDward Gaming,Defense,FunPlus Phoenix,EDward Gaming
499,8,13,3,5,0,7,6,0,5,7,-2,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
500,1,13,1,0,0,2,11,0,1,11,-10,Global Esports,Attack,Global Esports,ZETA DIVISION
500,13,10,5,8,0,4,6,0,8,4,4,ZETA DIVISION,Attack,Global Esports,ZETA DIVISION
500,8,13,6,2,0,7,6,0,6,6,0,ZETA DIVISION,Defense,Global Esports,ZETA DIVISION
501,8,13,5,3,0,9,4,0,3,9,-6,DRX,Attack,Team Secret,DRX
501,8,13,5,3,0,6,7,0,5,7,-2,Team Secret,Attack,Team Secret,DRX
502,13,9,7,6,0,4,5,0,7,5,2,BLEED,Attack,BLEED,TALON
502,7,13,2,5,0,7,6,0,5,7,-2,TALON,Attack,BLEED,TALON
502,6,13,4,2,0,10,3,0,2,10,-8,TALON,Attack,BLEED,TALON
503,10,13,2,8,0,4,9,0,8,4,4,Paper Rex,Attack,T1,Paper Rex
503,12,14,6,6,0,6,6,2,6,6,0,T1,Attack,T1,Paper Rex
504,10,13,7,3,0,9,4,0,3,9,-6,Rex Regum Qeon,Attack,Team Secret,Rex Regum Qeon
504,13,6,6,7,0,0,6,0,6,6,0,Team Secret,Attack,Team Secret,Rex Regum Qeon
504,12,14,5,7,0,5,7,2,5,7,-2,Team Secret,Attack,Team Secret,Rex Regum Qeon
505,8,13,5,3,0,9,4,0,3,9,-6,DRX,Attack,Global Esports,DRX
505,6,13,3,3,0,4,9,0,3,9,-6,Global Esports,Attack,Global Esports,DRX
506,13,9,4,9,0,3,6,0,9,3,6,TALON,Attack,Gen.G,TALON
506,13,8,3,10,0,2,6,0,10,2,8,Gen.G,Defense,Gen.G,TALON
507,10,13,3,7,0,5,8,0,7,5,2,T1,Defense,T1,DetonatioN FocusMe
507,13,5,4,9,0,3,2,0,9,3,6,DetonatioN FocusMe,Attack,T1,DetonatioN FocusMe
507,11,13,6,5,0,7,6,0,6,6,0,DetonatioN FocusMe,Defense,T1,DetonatioN FocusMe
508,13,11,9,4,0,8,3,0,4,8,-4,Paper Rex,Attack,Gen.G,Paper Rex
508,11,13,3,8,0,4,9,0,8,4,4,Gen.G,Defense,Gen.G,Paper Rex
508,6,13,2,4,0,3,10,0,2,10,-8,Gen.G,Attack,Gen.G,Paper Rex
509,13,9,8,5,0,7,2,0,5,7,-2,DRX,Attack,T1,DRX
509,5,13,2,3,0,3,10,0,2,10,-8,T1,Attack,T1,DRX
509,6,13,3,3,0,4,9,0,3,9,-6,T1,Attack,T1,DRX
510,13,8,6,7,0,5,3,0,7,5,2,ZETA DIVISION,Attack,Team Secret,ZETA DIVISION
510,6,13,5,1,0,6,7,0,5,7,-2,Team Secret,Attack,Team Secret,ZETA DIVISION
510,13,7,9,4,0,4,3,0,9,3,6,Team Secret,Attack,Team Secret,ZETA DIVISION
511,2,13,0,2,0,10,3,0,2,10,-8,Rex Regum Qeon,Attack,BLEED,Rex Regum Qeon
511,5,13,4,1,0,5,8,0,4,8,-4,BLEED,Attack,BLEED,Rex Regum Qeon
512,13,8,7,6,0,6,2,0,6,6,0,Gen.G,Defense,Gen.G,DetonatioN FocusMe
512,13,7,7,6,0,6,1,0,6,6,0,DetonatioN FocusMe,Attack,Gen.G,DetonatioN FocusMe
513,13,4,9,4,0,1,3,0,9,3,6,Global Esports,Attack,Global Esports,TALON
513,12,14,6,6,0,6,6,2,6,6,0,TALON,Attack,Global Esports,TALON
513,6,13,1,5,0,7,6,0,5,7,-2,TALON,Attack,Global Esports,TALON
514,13,6,7,6,0,6,0,0,6,6,0,T1,Defense,T1,Rex Regum Qeon
514,13,8,7,6,0,6,2,0,6,6,0,Rex Regum Qeon,Attack,T1,Rex Regum Qeon
515,9,13,3,6,0,6,7,0,6,6,0,ZETA DIVISION,Attack,BLEED,ZETA DIVISION
515,13,9,6,7,0,5,4,0,7,5,2,BLEED,Defense,BLEED,ZETA DIVISION
515,8,13,3,5,0,4,9,0,3,9,-6,BLEED,Attack,BLEED,ZETA DIVISION
516,10,13,6,4,0,8,5,0,4,8,-4,Gen.G,Defense,Gen.G,DRX
516,13,9,8,5,0,7,2,0,5,7,-2,DRX,Attack,Gen.G,DRX
516,7,13,6,1,0,7,6,0,6,6,0,DRX,Defense,Gen.G,DRX
517,9,13,2,7,0,5,8,0,7,5,2,DetonatioN FocusMe,Attack,BLEED,DetonatioN FocusMe
517,13,7,10,3,0,5,2,0,10,2,8,BLEED,Attack,BLEED,DetonatioN FocusMe
517,13,4,3,10,0,2,2,0,10,2,8,BLEED,Defense,BLEED,DetonatioN FocusMe
518,13,10,7,6,0,5,5,0,7,5,2,Global Esports,Attack,Global Esports,Rex Regum Qeon
518,13,4,8,5,0,0,4,0,8,4,4,Rex Regum Qeon,Defense,Global Esports,Rex Regum Qeon
519,13,9,5,8,0,4,5,0,8,4,4,Paper Rex,Attack,Team Secret,Paper Rex
519,13,8,7,6,0,3,5,0,7,5,2,Team Secret,Attack,Team Secret,Paper Rex
520,11,13,6,5,0,7,6,0,5,7,-2,TALON,Attack,T1,TALON
520,10,13,5,5,0,6,7,0,5,7,-2,T1,Attack,T1,TALON
521,13,8,6,7,0,5,3,0,7,5,2,Gen.G,Defense,Gen.G,ZETA DIVISION
521,14,12,7,5,2,7,5,0,7,5,2,ZETA DIVISION,Defense,Gen.G,ZETA DIVISION
522,13,4,10,3,0,2,2,0,10,2,8,Team Secret,Attack,Team Secret,DetonatioN FocusMe
522,9,13,1,8,0,4,9,0,8,4,4,DetonatioN FocusMe,Attack,Team Secret,DetonatioN FocusMe
522,13,2,1,12,0,0,2,0,12,0,12,DetonatioN FocusMe,Attack,Team Secret,DetonatioN FocusMe
523,4,13,2,2,0,10,3,0,2,10,-8,Global Esports,Defense,Global Esports,Paper Rex
523,7,13,2,5,0,7,6,0,5,7,-2,Paper Rex,Attack,Global Esports,Paper Rex
524,5,13,3,2,0,4,9,0,3,9,-6,Paper Rex,Defense,BLEED,Paper Rex
524,6,13,5,1,0,6,7,0,5,7,-2,BLEED,Attack,BLEED,Paper Rex
525,10,13,6,4,0,7,6,0,6,6,0,DetonatioN FocusMe,Defense,Global Esports,DetonatioN FocusMe
525,13,5,11,2,0,4,1,0,11,1,10,Global Esports,Attack,Global Esports,DetonatioN FocusMe
525,13,11,7,6,0,6,5,0,6,6,0,Global Esports,Defense,Global Esports,DetonatioN FocusMe
526,11,13,6,5,0,7,6,0,6,6,0,T1,Attack,T1,ZETA DIVISION
526,13,9,8,5,0,5,4,0,8,4,4,ZETA DIVISION,Defense,T1,ZETA DIVISION
526,13,10,6,7,0,4,6,0,6,6,0,ZETA DIVISION,Defense,T1,ZETA DIVISION
527,13,11,3,10,0,2,9,0,3,9,-6,TALON,Defense,Team Secret,TALON
527,11,13,5,6,0,6,7,0,5,7,-2,Team Secret,Attack,Team Secret,TALON
527,10,13,7,3,0,8,5,0,7,5,2,Team Secret,Attack,Team Secret,TALON
528,9,13,5,4,0,6,7,0,5,7,-2,BLEED,Attack,BLEED,DRX
528,4,13,2,2,0,10,3,0,2,10,-8,DRX,Attack,BLEED,DRX
529,13,3,2,11,0,1,2,0,11,1,10,Gen.G,Defense,Gen.G,Rex Regum Qeon
529,11,13,5,6,0,6,7,0,6,6,0,Rex Regum Qeon,Attack,Gen.G,Rex Regum Qeon
529,10,13,5,5,0,6,7,0,5,7,-2,Rex Regum Qeon,Defense,Gen.G,Rex Regum Qeon
530,7,13,5,2,0,6,7,0,5,7,-2,Team Secret,Attack,Team Secret,T1
530,11,13,2,9,0,3,10,0,9,3,6,T1,Attack,Team Secret,T1
531,13,0,12,1,0,0,0,0,12,0,12,Paper Rex,Attack,Paper Rex,TALON
531,13,9,3,10,0,2,7,0,10,2,8,TALON,Attack,Paper Rex,TALON
531,7,13,4,3,0,9,4,0,3,9,-6,TALON,Attack,Paper Rex,TALON
532,9,13,3,6,0,4,9,0,3,9,-6,T1,Defense,Gen.G,T1
532,13,8,7,6,0,6,2,0,6,6,0,Gen.G,Defense,Gen.G,T1
532,7,13,3,4,0,8,5,0,4,8,-4,Gen.G,Defense,Gen.G,T1
533,6,13,4,2,0,5,8,0,4,8,-4,DRX,Attack,DRX,Paper Rex
533,13,10,5,8,0,3,7,0,5,7,-2,Paper Rex,Defense,DRX,Paper Rex
533,6,13,2,4,0,8,5,0,4,8,-4,Paper Rex,Attack,DRX,Paper Rex
534,3,13,2,1,0,11,2,0,1,11,-10,Paper Rex,Attack,T1,Paper Rex
534,5,13,2,3,0,3,10,0,2,10,-8,T1,Attack,T1,Paper Rex
535,8,13,2,6,0,6,7,0,6,6,0,Gen.G,Defense,Gen.G,DRX
535,13,11,9,4,0,8,3,0,4,8,-4,DRX,Attack,Gen.G,DRX
535,13,8,8,5,0,4,4,0,8,4,4,DRX,Defense,Gen.G,DRX
536,2,13,2,0,0,3,10,0,2,10,-8,Gen.G,Defense,T1,Gen.G
536,11,13,4,7,0,5,8,0,4,8,-4,T1,Attack,T1,Gen.G
536,9,13,5,4,0,6,7,0,5,7,-2,Gen.G,Defense,T1,Gen.G
537,9,13,6,3,0,7,6,0,6,6,0,Gen.G,Defense,Paper Rex,Gen.G
537,13,9,6,7,0,5,4,0,7,5,2,Paper Rex,Defense,Paper Rex,Gen.G
537,13,11,7,6,0,6,5,0,7,5,2,Gen.G,Defense,Paper Rex,Gen.G
537,9,13,6,3,0,7,6,0,6,6,0,Paper Rex,Attack,Paper Rex,Gen.G
537,13,8,5,8,0,1,7,0,5,7,-2,Gen.G,Defense,Paper Rex,Gen.G
538,7,13,4,3,0,9,4,0,3,9,-6,LEVIATÁN,Attack,Cloud9,LEVIATÁN
538,13,7,7,6,0,6,1,0,6,6,0,Cloud9,Defense,Cloud9,LEVIATÁN
538,18,16,7,5,6,7,5,4,5,7,-2,Cloud9,Defense,Cloud9,LEVIATÁN
539,13,10,8,5,0,7,3,0,5,7,-2,LOUD,Attack,NRG Esports,LOUD
539,13,2,10,3,0,0,2,0,10,2,8,NRG Esports,Attack,NRG Esports,LOUD
540,13,8,7,6,0,6,2,0,6,6,0,Evil Geniuses,Attack,G2 Esports,Evil Geniuses
540,13,3,4,9,0,3,0,0,9,3,6,G2 Esports,Defense,G2 Esports,Evil Geniuses
541,13,10,8,5,0,7,3,0,5,7,-2,Sentinels,Defense,Sentinels,100 Thieves
541,13,6,7,6,0,1,5,0,7,5,2,100 Thieves,Defense,Sentinels,100 Thieves
542,13,7,10,3,0,5,2,0,10,2,8,KRÜ Esports,Attack,KRÜ Esports,FURIA
542,11,13,7,4,0,8,5,0,4,8,-4,FURIA,Attack,KRÜ Esports,FURIA
542,13,7,6,7,0,5,2,0,7,5,2,FURIA,Attack,KRÜ Esports,FURIA
543,9,13,5,4,0,8,5,0,4,8,-4,G2 Esports,Defense,G2 Esports,100 Thieves
543,8,13,4,4,0,5,8,0,4,8,-4,100 Thieves,Defense,G2 Esports,100 Thieves
544,17,19,9,3,5,9,3,7,3,9,-6,LEVIATÁN,Attack,Sentinels,LEVIATÁN
544,11,13,6,5,0,7,6,0,5,7,-2,Sentinels,Defense,Sentinels,LEVIATÁN
545,13,6,7,6,0,1,5,0,7,5,2,MIBR,Defense,KRÜ Esports,MIBR
545,13,8,6,7,0,5,3,0,7,5,2,KRÜ Esports,Defense,KRÜ Esports,MIBR
546,13,2,10,3,0,0,2,0,10,2,8,NRG Esports,Attack,NRG Esports,FURIA
546,13,8,7,6,0,6,2,0,6,6,0,FURIA,Attack,NRG Esports,FURIA
547,9,13,2,7,0,5,8,0,7,5,2,Evil Geniuses,Attack,Cloud9,Evil Geniuses
547,13,8,8,5,0,4,4,0,8,4,4,Cloud9,Attack,Cloud9,Evil Geniuses
547,13,4,3,10,0,2,2,0,10,2,8,Cloud9,Defense,Cloud9,Evil Geniuses
548,13,3,4,9,0,3,0,0,9,3,6,MIBR,Attack,Sentinels,MIBR
548,13,7,9,4,0,4,3,0,9,3,6,Sentinels,Attack,Sentinels,MIBR
549,11,13,5,6,0,6,7,0,6,6,0,LOUD,Attack,Cloud9,LOUD
549,13,4,9,4,0,1,3,0,9,3,6,Cloud9,Attack,Cloud9,LOUD
549,13,9,6,7,0,3,6,0,6,6,0,Cloud9,Attack,Cloud9,LOUD
550,13,5,10,3,0,3,2,0,10,2,8,KRÜ Esports,Attack,KRÜ Esports,Evil Geniuses
550,13,9,5,8,0,4,5,0,8,4,4,Evil Geniuses,Attack,KRÜ Esports,Evil Geniuses
551,4,13,2,2,0,3,10,0,2,10,-8,LEVIATÁN,Defense,NRG Esports,LEVIATÁN
551,4,13,1,3,0,2,11,0,1,11,-10,NRG Esports,Attack,NRG Esports,LEVIATÁN
552,13,3,9,4,0,0,3,0,9,3,6,G2 Esports,Attack,G2 Esports,FURIA
552,13,3,4,9,0,3,0,0,9,3,6,FURIA,Attack,G2 Esports,FURIA
553,7,13,4,3,0,5,8,0,4,8,-4,Cloud9,Attack,Cloud9,100 Thieves
553,6,13,1,5,0,2,11,0,1,11,-10,100 Thieves,Defense,Cloud9,100 Thieves
554,13,10,10,3,0,9,1,0,3,9,-6,Evil Geniuses,Attack,Sentinels,Evil Geniuses
554,11,13,10,1,0,11,2,0,10,2,8,Sentinels,Attack,Sentinels,Evil Geniuses
554,10,13,6,4,0,7,6,0,6,6,0,Sentinels,Attack,Sentinels,Evil Geniuses
555,13,9,7,6,0,4,5,0,7,5,2,NRG Esports,Attack,NRG Esports,MIBR
555,13,3,4,9,0,3,0,0,9,3,6,MIBR,Attack,NRG Esports,MIBR
556,6,13,2,4,0,3,10,0,2,10,-8,G2 Esports,Attack,G2 Esports,LEVIATÁN
556,13,8,7,6,0,6,2,0,6,6,0,LEVIATÁN,Attack,G2 Esports,LEVIATÁN
556,9,13,4,5,0,7,6,0,5,7,-2,LEVIATÁN,Attack,G2 Esports,LEVIATÁN
557,13,8,8,5,0,7,1,0,5,7,-2,LOUD,Attack,KRÜ Esports,LOUD
557,13,8,6,7,0,5,3,0,7,5,2,KRÜ Esports,Defense,KRÜ Esports,LOUD
558,13,9,6,7,0,5,4,0,7,5,2,MIBR,Attack,G2 Esports,MIBR
558,13,3,11,2,0,2,1,0,11,1,10,G2 Esports,Attack,G2 Esports,MIBR
559,7,13,5,2,0,10,3,0,2,10,-8,LOUD,Attack,Sentinels,LOUD
559,8,13,3,5,0,7,6,0,5,7,-2,Sentinels,Defense,Sentinels,LOUD
560,2,13,2,0,0,12,1,0,0,12,-12,Cloud9,Defense,Cloud9,FURIA
560,13,3,4,9,0,3,0,0,9,3,6,FURIA,Attack,Cloud9,FURIA
560,13,8,5,8,0,4,4,0,8,4,4,FURIA,Attack,Cloud9,FURIA
561,6,13,2,4,0,3,10,0,2,10,-8,Evil Geniuses,Defense,NRG Esports,Evil Geniuses
