Match ID,Date,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Abyss,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset
231,2024-04-29 17:00:00,0,0,0,1,0,1,0,0,0,1,0,0,4,7,5,8,0,-2,False,False,False,True,False,False,False,False,False
231,2024-04-29 17:00:00,0,0,0,1,0,1,0,0,0,1,0,0,6,7,2,6,0,5,False,False,False,False,False,False,False,True,False
232,2024-05-03 20:00:00,0,0,0,1,1,1,0,0,0,0,0,1,5,8,4,1,0,8,False,False,False,False,False,False,False,True,False
232,2024-05-03 20:00:00,0,0,0,1,1,1,0,0,0,0,0,1,5,8,4,5,0,4,False,False,False,False,False,True,False,False,False
233,2024-05-04 17:00:00,0,0,0,0,0,1,0,0,0,1,0,0,7,1,8,5,0,-5,False,False,False,False,False,False,False,True,False
233,2024-05-04 17:00:00,0,0,0,0,0,1,0,0,0,1,0,0,4,3,5,8,0,-6,False,False,True,False,False,False,False,False,False
234,2024-05-04 19:20:00,0,0,0,1,0,1,0,0,0,1,1,1,3,1,4,9,0,-9,False,True,False,False,False,False,False,False,False
234,2024-05-04 19:20:00,0,0,0,1,0,1,0,0,0,1,1,1,4,8,4,8,1,2,False,False,False,True,False,False,False,False,False
234,2024-05-04 19:20:00,0,0,0,1,0,1,0,0,0,1,1,1,6,4,7,6,0,-3,False,False,False,False,False,False,True,False,False
235,2024-05-05 17:00:00,0,0,0,0,1,0,0,0,0,0,1,0,3,9,3,9,1,2,False,False,False,False,False,True,False,False,False
235,2024-05-05 17:00:00,0,0,0,0,1,0,0,0,0,0,1,0,8,5,5,4,0,4,False,False,False,False,False,False,False,False,True
236,2024-05-05 19:35:00,0,0,1,0,0,0,0,0,1,0,1,0,6,5,7,6,0,-2,False,False,True,False,False,False,False,False,False
236,2024-05-05 19:35:00,0,0,1,0,0,0,0,0,1,0,1,0,3,1,4,9,0,-9,False,False,False,False,False,True,False,False,False
237,2024-05-08 17:00:00,0,0,0,0,1,0,0,0,0,1,0,1,1,5,7,6,0,-7,False,False,False,False,False,False,True,False,False
237,2024-05-08 17:00:00,0,0,0,0,1,0,0,0,0,1,0,1,7,5,7,5,1,-2,False,True,False,False,False,False,False,False,False
238,2024-05-08 19:25:00,1,0,1,0,1,1,0,0,1,0,1,0,5,8,4,2,0,7,False,False,True,False,False,False,False,False,False
238,2024-05-08 19:25:00,1,0,1,0,1,1,0,0,1,0,1,0,3,10,2,2,0,9,False,False,False,False,False,True,False,False,False
239,2024-05-09 17:00:00,0,0,0,1,0,1,0,0,0,1,0,1,4,1,5,8,0,-8,False,False,False,False,False,True,False,False,False
239,2024-05-09 17:00:00,0,0,0,1,0,1,0,0,0,1,0,1,2,6,6,7,0,-5,False,True,False,False,False,False,False,False,False
240,2024-05-09 19:05:00,0,0,0,1,0,0,0,0,0,1,0,0,3,0,4,9,0,-10,False,False,True,False,False,False,False,False,False
240,2024-05-09 19:05:00,0,0,0,1,0,0,0,0,0,1,0,0,8,4,8,4,1,2,False,False,False,False,False,False,False,False,True
240,2024-05-09 19:05:00,0,0,0,1,0,0,0,0,0,1,0,0,6,4,7,6,0,-3,False,False,False,False,False,True,False,False,False
241,2024-05-10 17:00:00,0,0,1,0,0,0,0,0,0,1,0,0,5,0,6,7,0,-8,False,True,False,False,False,False,False,False,False
241,2024-05-10 17:00:00,0,0,1,0,0,0,0,0,0,1,0,0,7,6,6,2,0,5,False,False,True,False,False,False,False,False,False
241,2024-05-10 17:00:00,0,0,1,0,0,0,0,0,0,1,0,0,3,8,4,9,0,-2,False,False,False,False,False,False,False,True,False
242,2024-05-10 20:00:00,0,0,0,1,0,1,0,0,0,1,1,1,7,6,1,5,0,7,False,False,False,False,False,False,True,False,False
242,2024-05-10 20:00:00,0,0,0,1,0,1,0,0,0,1,1,1,4,7,5,8,0,-2,False,False,False,False,False,True,False,False,False
242,2024-05-10 20:00:00,0,0,0,1,0,1,0,0,0,1,1,1,7,1,8,5,0,-5,False,False,False,False,False,False,False,False,True
243,2024-05-11 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,6,6,6,6,1,-2,False,False,True,False,False,False,False,False,False
243,2024-05-11 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,4,9,3,4,0,6,False,False,False,True,False,False,False,False,False
243,2024-05-11 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,6,6,6,6,1,-2,False,False,False,False,False,True,False,False,False
243,2024-05-11 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,8,5,6,4,0,3,False,False,False,False,False,False,True,False,False
243,2024-05-11 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,5,8,4,7,0,2,False,True,False,False,False,False,False,False,False
244,2024-05-12 17:00:00,1,0,1,0,1,1,0,0,0,1,0,1,4,9,1,8,0,4,False,False,True,False,False,False,False,False,False
244,2024-05-12 17:00:00,1,0,1,0,1,1,0,0,0,1,0,1,7,6,6,1,0,6,False,False,False,True,False,False,False,False,False
244,2024-05-12 17:00:00,1,0,1,0,1,1,0,0,0,1,0,1,5,8,4,4,0,5,False,False,False,False,False,False,False,False,True
245,2024-05-23 04:00:00,0,0,1,0,0,0,1,0,1,0,1,1,6,7,5,3,0,5,False,False,False,True,False,False,False,False,False
245,2024-05-23 04:00:00,0,0,1,0,0,0,1,0,1,0,1,1,0,1,11,2,0,-12,False,False,False,False,False,True,False,False,False
245,2024-05-23 04:00:00,0,0,1,0,0,0,1,0,1,0,1,1,3,9,3,9,1,2,False,False,False,False,False,False,True,False,False
246,2024-05-23 07:10:00,0,1,1,1,1,1,0,1,1,1,0,0,9,4,4,3,0,6,False,False,False,False,False,False,False,False,True
246,2024-05-23 07:10:00,0,1,1,1,1,1,0,1,1,1,0,0,8,4,8,4,1,-2,False,False,False,False,False,False,True,False,False
246,2024-05-23 07:10:00,0,1,1,1,1,1,0,1,1,1,0,0,9,4,8,2,0,3,False,False,False,False,False,True,False,False,False
247,2024-05-24 04:00:00,0,0,1,1,0,0,0,0,0,1,1,1,2,5,7,6,0,-6,False,False,False,False,False,True,False,False,False
247,2024-05-24 04:00:00,0,0,1,1,0,0,0,0,0,1,1,1,6,7,5,0,0,8,False,False,False,False,False,False,True,False,False
247,2024-05-24 04:00:00,0,0,1,1,0,0,0,0,0,1,1,1,8,5,3,4,0,6,False,False,False,True,False,False,False,False,False
248,2024-05-24 07:00:00,0,1,1,0,0,1,1,0,0,1,0,1,5,8,4,1,0,8,False,False,False,False,False,True,False,False,False
248,2024-05-24 07:00:00,0,1,1,0,0,1,1,0,0,1,0,1,7,6,0,5,0,8,False,False,False,False,False,False,False,False,True
249,2024-05-25 04:00:00,0,1,1,1,1,1,0,1,0,0,1,1,10,2,10,2,1,2,False,False,False,False,False,False,True,False,False
249,2024-05-25 04:00:00,0,1,1,1,1,1,0,1,0,0,1,1,1,6,6,7,0,-6,False,False,False,False,False,False,False,False,True
249,2024-05-25 04:00:00,0,1,1,1,1,1,0,1,0,0,1,1,4,7,5,8,0,-2,False,True,False,False,False,False,False,False,False
250,2024-05-25 07:40:00,0,0,1,0,0,0,0,1,0,1,0,0,4,5,5,8,0,-4,False,False,False,False,False,False,True,False,False
250,2024-05-25 07:40:00,0,0,1,0,0,0,0,1,0,1,0,0,9,4,3,3,0,7,False,False,True,False,False,False,False,False,False
250,2024-05-25 07:40:00,0,0,1,0,0,0,0,1,0,1,0,0,9,4,5,3,0,5,False,False,False,False,False,False,False,True,False
251,2024-05-26 04:00:00,0,0,0,1,0,0,1,0,1,0,1,1,4,9,3,6,0,4,False,False,False,True,False,False,False,False,False
251,2024-05-26 04:00:00,0,0,0,1,0,0,1,0,1,0,1,1,3,10,2,5,0,6,False,False,False,False,False,False,False,False,True
252,2024-05-26 06:10:00,1,0,0,0,0,1,0,1,1,1,0,0,6,4,8,5,0,-3,False,False,True,False,False,False,False,False,False
252,2024-05-26 06:10:00,1,0,0,0,0,1,0,1,1,1,0,0,5,7,5,7,1,-2,False,True,False,False,False,False,False,False,False
253,2024-05-27 04:00:00,0,1,1,1,1,1,0,1,0,1,0,0,2,2,10,3,0,-9,False,False,False,False,False,False,False,False,True
253,2024-05-27 04:00:00,0,1,1,1,1,1,0,1,0,1,0,0,8,5,2,4,0,7,False,False,False,False,False,False,True,False,False
253,2024-05-27 04:00:00,0,1,1,1,1,1,0,1,0,1,0,0,10,2,10,2,1,-2,False,False,False,False,False,True,False,False,False
254,2024-05-27 07:35:00,0,1,0,1,0,0,0,0,0,1,1,1,11,2,0,1,0,12,False,False,False,False,False,False,False,False,True
254,2024-05-27 07:35:00,0,1,0,1,0,0,0,0,0,1,1,1,6,5,7,6,0,-2,False,False,False,False,False,False,True,False,False
254,2024-05-27 07:35:00,0,1,0,1,0,0,0,0,0,1,1,1,6,7,5,6,0,2,False,False,True,False,False,False,False,False,False
255,2024-05-30 04:00:00,1,0,1,0,1,1,0,1,1,1,0,0,2,11,1,1,0,11,False,False,False,False,False,True,False,False,False
255,2024-05-30 04:00:00,1,0,1,0,1,1,0,1,1,1,0,0,5,8,4,1,0,8,False,False,True,False,False,False,False,False,False
256,2024-05-30 06:00:00,0,1,1,1,0,1,0,1,0,0,1,1,4,9,3,7,0,3,False,False,False,False,False,False,True,False,False
256,2024-05-30 06:00:00,0,1,1,1,0,1,0,1,0,0,1,1,6,4,7,6,0,-3,False,False,True,False,False,False,False,False,False
256,2024-05-30 06:00:00,0,1,1,1,0,1,0,1,0,0,1,1,7,4,8,5,0,-2,False,False,False,True,False,False,False,False,False
257,2024-05-31 04:00:00,0,1,0,0,1,1,0,0,0,1,0,1,11,2,6,1,0,6,False,False,False,False,False,False,False,True,False
257,2024-05-31 04:00:00,0,1,0,0,1,1,0,0,0,1,0,1,4,6,6,7,0,-3,False,False,False,False,False,False,True,False,False
257,2024-05-31 04:00:00,0,1,0,0,1,1,0,0,0,1,0,1,3,2,10,3,0,-8,False,False,True,False,False,False,False,False,False
258,2024-05-31 07:00:00,1,0,0,1,1,0,0,1,0,1,0,0,4,2,5,8,0,-7,False,False,False,False,False,False,False,False,True
258,2024-05-31 07:00:00,1,0,0,1,1,0,0,1,0,1,0,0,2,1,3,10,0,-10,False,False,False,False,False,False,False,True,False
259,2024-06-01 04:00:00,0,1,0,1,0,0,0,1,1,0,1,1,5,0,6,7,0,-8,False,False,False,False,False,False,False,True,False
259,2024-06-01 04:00:00,0,1,0,1,0,0,0,1,1,0,1,1,9,4,5,3,0,5,False,False,False,False,False,False,True,False,False
259,2024-06-01 04:00:00,0,1,0,1,0,0,0,1,1,0,1,1,4,9,3,0,0,10,False,True,False,False,False,False,False,False,False
260,2024-06-01 07:00:00,0,1,0,0,1,1,1,0,0,1,1,0,6,7,5,6,0,2,False,False,True,False,False,False,False,False,False
260,2024-06-01 07:00:00,0,1,0,0,1,1,1,0,0,1,1,0,5,8,4,2,0,7,False,False,False,False,False,False,False,False,True
261,2024-06-02 04:00:00,1,0,1,0,1,1,0,1,0,0,1,1,3,7,4,9,0,-3,False,False,False,False,False,True,False,False,False
261,2024-06-02 04:00:00,1,0,1,0,1,1,0,1,0,0,1,1,4,6,6,7,0,-3,False,True,False,False,False,False,False,False,False
262,2024-06-02 06:15:00,0,0,1,0,0,0,0,1,0,1,0,0,2,5,3,10,0,-6,False,False,False,False,False,True,False,False,False
262,2024-06-02 06:15:00,0,0,1,0,0,0,0,1,0,1,0,0,2,11,1,10,0,2,False,True,False,False,False,False,False,False,False
262,2024-06-02 06:15:00,0,0,1,0,0,0,0,1,0,1,0,0,5,8,4,0,0,9,False,False,False,False,False,False,True,False,False
263,2024-06-03 04:00:00,1,0,1,0,1,1,0,1,0,0,0,0,8,5,1,4,0,8,False,False,False,True,False,False,False,False,False
263,2024-06-03 04:00:00,1,0,1,0,1,1,0,1,0,0,0,0,6,4,8,5,0,-3,False,False,False,False,False,False,False,False,True
263,2024-06-03 04:00:00,1,0,1,0,1,1,0,1,0,0,0,0,5,7,5,7,1,2,False,False,False,False,False,True,False,False,False
264,2024-06-03 07:10:00,0,1,1,0,0,1,0,1,1,1,0,0,7,6,6,1,0,6,False,False,True,False,False,False,False,False,False
264,2024-06-03 07:10:00,0,1,1,0,0,1,0,1,1,1,0,0,4,9,3,1,0,9,False,False,False,False,False,False,False,False,True
265,2024-06-07 03:00:00,0,0,1,0,0,0,0,1,0,0,1,1,5,3,6,7,0,-5,False,False,False,False,False,False,True,False,False
265,2024-06-07 03:00:00,0,0,1,0,0,0,0,1,0,0,1,1,6,4,8,5,0,-3,False,True,False,False,False,False,False,False,False
266,2024-06-07 05:25:00,1,0,1,0,1,1,0,1,0,1,0,0,8,4,8,4,1,-2,False,False,True,False,False,False,False,False,False
266,2024-06-07 05:25:00,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,11,0,-12,False,False,False,False,False,False,False,False,True
267,2024-06-08 03:00:00,0,0,1,0,0,0,0,1,0,1,0,0,0,2,10,3,0,-11,False,False,True,False,False,False,False,False,False
267,2024-06-08 03:00:00,0,0,1,0,0,0,0,1,0,1,0,0,4,2,5,8,0,-7,False,False,False,False,False,True,False,False,False
267,2024-06-08 03:00:00,0,0,1,0,0,0,0,1,0,1,0,0,5,3,9,4,0,-5,False,False,False,False,False,False,True,False,False
268,2024-06-09 04:15:00,0,0,1,1,0,0,0,1,0,1,0,0,3,10,2,4,0,7,False,False,False,True,False,False,False,False,False
268,2024-06-09 04:15:00,0,0,1,1,0,0,0,1,0,1,0,0,2,7,5,8,0,-4,False,False,False,False,False,True,False,False,False
268,2024-06-09 04:15:00,0,0,1,1,0,0,0,1,0,1,0,0,6,3,7,6,0,-4,False,True,False,False,False,False,False,False,False
268,2024-06-09 04:15:00,0,0,1,1,0,0,0,1,0,1,0,0,4,9,3,1,0,9,False,False,False,False,False,False,True,False,False
268,2024-06-09 04:15:00,0,0,1,1,0,0,0,1,0,1,0,0,9,4,0,3,0,10,False,False,False,False,False,False,False,True,False
269,2024-06-15 04:00:00,0,0,1,1,0,1,1,0,1,0,1,0,0,0,12,1,0,-13,False,False,False,False,False,True,False,False,False
269,2024-06-15 04:00:00,0,0,1,1,0,1,1,0,1,0,1,0,5,8,4,7,0,2,False,False,False,False,False,False,False,False,True
269,2024-06-15 04:00:00,0,0,1,1,0,1,1,0,1,0,1,0,2,2,10,3,0,-9,False,False,False,True,False,False,False,False,False
270,2024-06-15 06:40:00,0,0,1,1,1,0,0,0,1,0,1,1,0,10,2,11,0,-3,False,True,False,False,False,False,False,False,False
270,2024-06-15 06:40:00,0,0,1,1,1,0,0,0,1,0,1,1,8,5,7,1,0,5,False,False,False,False,False,False,False,False,True
270,2024-06-15 06:40:00,0,0,1,1,1,0,0,0,1,0,1,1,5,8,4,4,0,5,False,False,False,False,False,False,False,True,False
271,2024-06-16 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,7,5,7,5,1,-2,False,False,False,False,False,False,False,True,False
271,2024-06-16 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,4,9,3,2,0,8,False,False,False,False,False,False,True,False,False
271,2024-06-16 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,4,5,7,6,0,-4,False,False,False,False,False,False,False,False,True
272,2024-06-16 07:30:00,0,1,0,0,1,1,0,0,1,1,1,0,9,4,1,3,0,9,False,False,False,False,False,True,False,False,False
272,2024-06-16 07:30:00,0,1,0,0,1,1,0,0,1,1,1,0,9,4,4,3,0,6,False,False,False,False,False,False,False,False,True
273,2024-06-17 04:00:00,1,0,1,1,0,0,0,0,1,1,1,1,8,4,8,4,1,2,False,False,False,False,False,True,False,False,False
273,2024-06-17 04:00:00,1,0,1,1,0,0,0,0,1,1,1,1,6,7,3,6,0,4,False,True,False,False,False,False,False,False,False
274,2024-06-17 06:35:00,0,0,1,1,1,0,0,0,1,1,0,1,2,11,1,7,0,5,False,False,False,False,False,False,False,False,True
274,2024-06-17 06:35:00,0,0,1,1,1,0,0,0,1,1,0,1,8,5,7,3,0,3,False,True,False,False,False,False,False,False,False
275,2024-06-22 04:00:00,0,1,0,0,1,0,0,0,1,1,0,0,6,6,6,6,1,2,False,False,False,False,False,False,True,False,False
275,2024-06-22 04:00:00,0,1,0,0,1,0,0,0,1,1,0,0,5,5,7,6,0,-3,False,True,False,False,False,False,False,False,False
275,2024-06-22 04:00:00,0,1,0,0,1,0,0,0,1,1,0,0,10,3,8,2,0,3,False,False,False,False,False,True,False,False,False
276,2024-06-22 07:50:00,0,1,0,0,1,1,1,0,1,0,1,0,9,4,1,3,0,9,False,False,False,False,False,False,False,True,False
276,2024-06-22 07:50:00,0,1,0,0,1,1,1,0,1,0,1,0,7,1,8,5,0,-5,False,False,False,False,True,False,False,False,False
276,2024-06-22 07:50:00,0,1,0,0,1,1,1,0,1,0,1,0,10,3,3,2,0,8,False,False,False,False,False,True,False,False,False
277,2024-06-23 04:00:00,1,0,1,0,1,0,0,0,1,0,1,1,9,4,3,3,0,7,False,False,False,False,False,False,True,False,False
277,2024-06-23 04:00:00,1,0,1,0,1,0,0,0,1,0,1,1,6,7,5,1,0,7,False,False,False,False,False,False,False,False,True
278,2024-06-23 06:05:00,0,1,0,0,0,1,0,1,0,0,0,1,3,4,8,5,0,-6,False,False,False,False,True,False,False,False,False
278,2024-06-23 06:05:00,0,1,0,0,0,1,0,1,0,0,0,1,7,6,4,5,0,4,False,False,False,False,False,False,False,False,True
278,2024-06-23 06:05:00,0,1,0,0,0,1,0,1,0,0,0,1,7,6,6,4,0,3,False,True,False,False,False,False,False,False,False
279,2024-06-24 04:00:00,0,0,1,1,1,1,0,0,1,1,0,0,3,9,3,9,1,-2,False,False,False,False,False,False,False,True,False
279,2024-06-24 04:00:00,0,0,1,1,1,1,0,0,1,1,0,0,4,8,4,8,1,-2,False,False,False,False,False,False,False,False,True
280,2024-06-24 06:20:00,0,0,1,1,1,0,1,0,1,0,1,1,4,6,6,7,0,-3,False,False,False,False,True,False,False,False,False
280,2024-06-24 06:20:00,0,0,1,1,1,0,1,0,1,0,1,1,7,6,1,5,0,7,False,False,False,False,False,False,False,True,False
280,2024-06-24 06:20:00,0,0,1,1,1,0,1,0,1,0,1,1,8,4,8,4,1,2,False,False,False,False,False,True,False,False,False
281,2024-06-29 04:00:00,0,1,0,0,1,0,0,0,1,1,1,1,7,6,2,5,0,6,False,False,False,False,False,False,True,False,False
281,2024-06-29 04:00:00,0,1,0,0,1,0,0,0,1,1,1,1,6,7,4,6,0,3,False,False,False,False,False,False,False,False,True
282,2024-06-29 06:10:00,0,0,1,1,0,1,0,0,1,1,0,0,6,2,7,6,0,-5,False,False,False,False,False,False,False,True,False
282,2024-06-29 06:10:00,0,0,1,1,0,1,0,0,1,1,0,0,7,3,9,4,0,-3,False,False,False,False,False,False,False,False,True
283,2024-06-30 04:00:00,1,0,1,0,1,0,1,0,1,0,1,1,6,7,5,5,0,3,False,False,False,False,False,True,False,False,False
283,2024-06-30 04:00:00,1,0,1,0,1,0,1,0,1,0,1,1,4,4,5,8,0,-5,False,False,False,False,False,False,True,False,False
283,2024-06-30 04:00:00,1,0,1,0,1,0,1,0,1,0,1,1,6,2,7,6,0,-5,False,True,False,False,False,False,False,False,False
284,2024-06-30 07:15:00,0,1,0,0,0,0,0,1,0,0,1,1,6,0,7,6,0,-7,False,True,False,False,False,False,False,False,False
284,2024-06-30 07:15:00,0,1,0,0,0,0,0,1,0,0,1,1,8,5,7,3,0,3,False,False,False,False,False,False,False,False,True
284,2024-06-30 07:15:00,0,1,0,0,0,0,0,1,0,0,1,1,7,4,8,5,0,-2,False,False,False,False,False,True,False,False,False
285,2024-07-01 04:00:00,0,1,0,0,1,1,0,0,1,1,1,1,10,3,2,2,0,9,False,False,False,False,False,True,False,False,False
285,2024-07-01 04:00:00,0,1,0,0,1,1,0,0,1,1,1,1,5,8,4,4,0,5,False,False,False,False,False,False,False,False,True
286,2024-07-01 06:00:00,0,0,1,1,1,1,0,0,1,1,1,0,8,3,9,4,0,-2,False,True,False,False,False,False,False,False,False
286,2024-07-01 06:00:00,0,0,1,1,1,1,0,0,1,1,1,0,7,6,5,5,0,3,False,False,False,False,True,False,False,False,False
286,2024-07-01 06:00:00,0,0,1,1,1,1,0,0,1,1,1,0,12,1,5,0,0,8,False,False,False,False,False,True,False,False,False
287,2024-07-05 04:00:00,0,1,0,0,1,1,0,0,1,1,0,0,5,8,4,3,0,6,False,False,False,False,False,False,True,False,False
287,2024-07-05 04:00:00,0,1,0,0,1,1,0,0,1,1,0,0,5,2,6,7,0,-6,False,True,False,False,False,False,False,False,False
287,2024-07-05 04:00:00,0,1,0,0,1,1,0,0,1,1,0,0,7,6,5,5,0,3,False,False,False,False,False,False,False,False,True
288,2024-07-05 07:00:00,0,0,1,1,0,0,0,0,1,1,0,1,2,11,1,0,0,12,False,False,False,False,False,False,True,False,False
288,2024-07-05 07:00:00,0,0,1,1,0,0,0,0,1,1,0,1,6,7,5,1,0,7,False,True,False,False,False,False,False,False,False
289,2024-07-06 04:00:00,0,0,1,1,1,1,0,0,1,1,1,1,6,7,5,2,0,6,False,False,False,False,False,True,False,False,False
289,2024-07-06 04:00:00,0,0,1,1,1,1,0,0,1,1,1,1,5,1,6,7,0,-7,False,True,False,False,False,False,False,False,False
289,2024-07-06 04:00:00,0,0,1,1,1,1,0,0,1,1,1,1,10,3,0,2,0,11,False,False,False,False,True,False,False,False,False
290,2024-07-06 06:45:00,0,0,1,1,0,1,0,0,1,1,1,0,4,9,3,3,0,7,False,True,False,False,False,False,False,False,False
290,2024-07-06 06:45:00,0,0,1,1,0,1,0,0,1,1,1,0,2,6,6,7,0,-5,False,False,False,False,False,False,True,False,False
290,2024-07-06 06:45:00,0,0,1,1,0,1,0,0,1,1,1,0,7,6,3,5,0,5,False,False,False,False,True,False,False,False,False
291,2024-07-07 04:00:00,0,0,1,1,0,0,0,1,0,0,1,0,4,2,10,3,0,-7,False,False,False,False,False,False,False,False,True
291,2024-07-07 04:00:00,0,0,1,1,0,0,0,1,0,0,1,0,6,7,5,2,0,6,False,False,False,False,False,False,True,False,False
291,2024-07-07 04:00:00,0,0,1,1,0,0,0,1,0,0,1,0,3,9,3,9,1,-2,False,False,False,False,False,False,False,True,False
292,2024-07-07 07:00:00,0,1,0,0,1,1,0,1,0,0,0,1,7,2,8,5,0,-4,False,True,False,False,False,False,False,False,False
292,2024-07-07 07:00:00,0,1,0,0,1,1,0,1,0,0,0,1,11,2,7,1,0,5,False,False,False,False,False,False,True,False,False
292,2024-07-07 07:00:00,0,1,0,0,1,1,0,1,0,0,0,1,5,8,4,0,0,9,False,False,False,False,False,False,False,False,True
293,2024-07-08 04:00:00,0,0,1,0,1,1,0,0,1,0,1,1,3,10,2,9,0,2,False,False,True,False,False,False,False,False,False
293,2024-07-08 04:00:00,0,0,1,0,1,1,0,0,1,0,1,1,3,6,6,7,0,-4,False,False,False,False,False,False,True,False,False
293,2024-07-08 04:00:00,0,0,1,0,1,1,0,0,1,0,1,1,7,6,3,5,0,5,False,True,False,False,False,False,False,False,False
294,2024-07-12 04:00:00,0,0,1,1,0,0,0,0,1,1,0,0,6,7,5,3,0,5,False,False,False,False,True,False,False,False,False
294,2024-07-12 04:00:00,0,0,1,1,0,0,0,0,1,1,0,0,7,6,6,5,0,2,False,False,True,False,False,False,False,False,False
295,2024-07-12 06:15:00,0,0,1,1,1,0,0,0,1,1,1,0,5,6,6,7,0,-2,False,False,False,False,False,False,True,False,False
295,2024-07-12 06:15:00,0,0,1,1,1,0,0,0,1,1,1,0,5,6,6,7,0,-2,True,False,False,False,False,False,False,False,False
296,2024-07-13 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,3,7,4,9,0,-3,False,True,False,False,False,False,False,False,False
296,2024-07-13 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,4,1,5,8,0,-8,False,False,False,False,False,True,False,False,False
297,2024-07-13 06:05:00,0,0,1,1,1,1,0,0,1,1,1,0,7,6,3,5,0,5,False,True,False,False,False,False,False,False,False
297,2024-07-13 06:05:00,0,0,1,1,1,1,0,0,1,1,1,0,5,8,4,0,0,9,True,False,False,False,False,False,False,False,False
298,2024-07-14 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,4,9,3,6,0,4,False,False,False,False,True,False,False,False,False
298,2024-07-14 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,4,6,6,7,0,-3,False,False,False,False,False,False,False,False,True
298,2024-07-14 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,6,7,5,1,0,7,False,False,True,False,False,False,False,False,False
299,2024-07-14 07:15:00,0,1,0,0,1,1,0,0,1,1,1,0,3,10,2,1,0,10,False,True,False,False,False,False,False,False,False
299,2024-07-14 07:15:00,0,1,0,0,1,1,0,0,1,1,1,0,9,4,0,3,0,10,False,False,False,False,False,False,False,False,True
300,2024-07-20 04:00:00,0,0,1,1,1,1,0,1,0,0,0,0,1,6,6,7,0,-6,True,False,False,False,False,False,False,False,False
300,2024-07-20 04:00:00,0,0,1,1,1,1,0,1,0,0,0,0,5,5,6,7,0,-3,False,False,False,False,False,False,True,False,False
300,2024-07-20 04:00:00,0,0,1,1,1,1,0,1,0,0,0,0,5,8,4,6,0,3,False,False,True,False,False,False,False,False,False
300,2024-07-20 04:00:00,0,0,1,1,1,1,0,1,0,0,0,0,6,7,4,6,0,3,False,False,False,False,False,True,False,False,False
300,2024-07-20 04:00:00,0,0,1,1,1,1,0,1,0,0,0,0,7,6,2,5,0,6,False,True,False,False,False,False,False,False,False
301,2024-07-21 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,4,2,10,3,0,-7,False,False,False,False,True,False,False,False,False
301,2024-07-21 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,5,7,5,7,1,2,False,False,True,False,False,False,False,False,False
301,2024-07-21 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,7,5,7,5,1,2,False,False,False,False,False,False,True,False,False
301,2024-07-21 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,6,7,5,1,0,7,False,False,False,False,False,True,False,False,False
302,2024-06-15 07:00:00,1,0,0,1,0,0,1,0,0,1,1,1,4,8,4,8,1,-2,False,False,False,False,False,True,False,False,False
302,2024-06-15 07:00:00,1,0,0,1,0,0,1,0,0,1,1,1,8,3,9,4,0,-2,False,False,False,False,False,False,True,False,False
303,2024-06-16 05:00:00,1,0,1,0,0,1,0,1,1,1,1,1,7,6,5,5,0,3,False,False,False,False,False,False,False,False,True
303,2024-06-16 05:00:00,1,0,1,0,0,1,0,1,1,1,1,1,8,5,0,4,0,9,False,False,False,False,False,True,False,False,False
304,2024-06-16 07:05:00,1,0,0,0,1,0,1,0,0,0,1,1,4,9,3,2,0,8,False,False,False,False,False,False,False,False,True
304,2024-06-16 07:05:00,1,0,0,0,1,0,1,0,0,0,1,1,4,9,3,4,0,6,False,False,True,False,False,False,False,False,False
305,2024-06-21 05:00:00,1,0,0,0,0,1,1,0,0,0,0,0,6,7,1,6,0,6,False,True,False,False,False,False,False,False,False
305,2024-06-21 05:00:00,1,0,0,0,0,1,1,0,0,0,0,0,8,4,8,4,1,-2,False,False,False,False,False,False,True,False,False
305,2024-06-21 05:00:00,1,0,0,0,0,1,1,0,0,0,0,0,2,3,9,4,0,-8,False,False,False,False,False,False,False,False,True
306,2024-06-21 08:15:00,0,1,1,1,1,1,1,0,1,0,0,1,10,3,3,2,0,8,False,False,False,False,True,False,False,False,False
