Match ID,Date,Team 1,Team 2,Map Name,Map Duration,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Event,Match Format,Winner,Maps Picked/Banned,Team 1 Map Status,Team 2 Map Status,Team 1 Map Win Rate,Team 2 Map Win Rate,Team 1 Recent Form,Team 2 Recent Form,Score Difference
320,2024-07-04 07:00:00,Titan Esports Club,FunPlus Phoenix,Sunset,,5,8,4,2,Champions Tour 2024: China Stage 2,Bo3,Titan Esports Club,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TEC', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",Picked,,0.3333333333333333,0.6,-2.2857142857142856,1.125,7
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Haven,,1,0,2,11,Champions Tour 2024: China Stage 2,Bo3,JDG Esports,"[{'Team': 'JDG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",,Picked,0.0,0.5,-1.875,1.4285714285714286,-12
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Icebox,,7,2,8,5,Champions Tour 2024: China Stage 2,Bo3,JDG Esports,"[{'Team': 'JDG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",Picked,,0.25,0.6,-1.875,1.4285714285714286,-4
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Icebox,,2,5,7,6,Champions Tour 2024: China Stage 2,Bo3,Wolves Esports,"[{'Team': 'WOL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'DRG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'WOL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'DRG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'WOL', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DRG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",,Picked,0.6666666666666666,0.6,0.2857142857142857,-2.2857142857142856,-6
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Ascent,,4,2,5,8,Champions Tour 2024: China Stage 2,Bo3,Wolves Esports,"[{'Team': 'WOL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'DRG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'WOL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'DRG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'WOL', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'DRG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Picked,,0.5,0.5,0.2857142857142857,-2.2857142857142856,-7
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Lotus,,6,7,5,6,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TEC', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Picked,,0.625,0.5,1.0,-0.14285714285714285,2
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Bind,,4,4,8,5,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TEC', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",,Picked,0.42857142857142855,0.3333333333333333,1.0,-0.14285714285714285,-5
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Haven,,7,6,5,5,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TEC', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TEC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Remaining,Remaining,0.5,0.5,1.0,-0.14285714285714285,3
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Icebox,,7,6,6,5,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.42857142857142855,0.5,-0.14285714285714285,3.857142857142857,2
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Haven,,5,8,4,4,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.0,0.5,-0.14285714285714285,3.857142857142857,5
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Haven,,7,6,3,5,Champions Tour 2024: China Stage 2,Bo3,JDG Esports,"[{'Team': 'JDG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'AG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Picked,,0.6666666666666666,0.5,3.142857142857143,-1.2857142857142858,5
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Icebox,,3,10,2,1,Champions Tour 2024: China Stage 2,Bo3,JDG Esports,"[{'Team': 'JDG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'AG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",,Picked,0.6666666666666666,0.3333333333333333,3.142857142857143,-1.2857142857142858,10
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Icebox,,1,4,8,5,Champions Tour 2024: China Stage 2,Bo3,TYLOO,"[{'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Picked,,0.2,0.5,-2.375,-0.14285714285714285,-8
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Haven,,6,6,6,6,Champions Tour 2024: China Stage 2,Bo3,TYLOO,"[{'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",,Picked,0.0,0.6666666666666666,-2.375,-0.14285714285714285,2
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Ascent,,4,9,3,1,Champions Tour 2024: China Stage 2,Bo3,TYLOO,"[{'Team': 'TYL', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'TYL', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TYL', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Remaining,Remaining,0.2,0.7142857142857143,-2.375,-0.14285714285714285,9
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Lotus,,9,4,4,3,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'AG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'AG', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",,Picked,0.6666666666666666,1.0,0.375,-4.857142857142857,6
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Sunset,,8,5,7,3,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'AG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'AG', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'AG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Picked,,0.5833333333333334,0.3333333333333333,0.375,-4.857142857142857,3
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Sunset,,4,5,7,6,Champions Tour 2024: China Stage 2,Bo3,Bilibili Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.5,0.5,6.285714285714286,0.8571428571428571,-4
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Icebox,,2,5,7,6,Champions Tour 2024: China Stage 2,Bo3,Bilibili Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'JDG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'JDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.7142857142857143,0.42857142857142855,6.285714285714286,0.8571428571428571,-6
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Ascent,,3,0,4,9,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.625,1.0,-1.375,3.5714285714285716,-10
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Haven,,8,3,9,4,Champions Tour 2024: China Stage 2,Bo3,Trace Esports,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.5,0.6,-1.375,3.5714285714285716,-2
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Sunset,,7,6,0,5,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.5555555555555556,0.6,1.3333333333333333,1.1666666666666667,8
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Bind,,4,3,5,8,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.6363636363636364,0.42857142857142855,1.3333333333333333,1.1666666666666667,-6
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Lotus,,9,4,7,3,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Remaining,Remaining,0.3333333333333333,0.7142857142857143,1.3333333333333333,1.1666666666666667,3
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Sunset,,0,2,10,3,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.6153846153846154,0.6,3.0,3.2857142857142856,-11
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Abyss,,5,0,6,7,Champions Tour 2024: China Stage 2,Bo3,EDward Gaming,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.5,0.5,3.0,3.2857142857142856,-8
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Ascent,,4,9,3,0,Champions Tour 2024: China Stage 2,Bo3,FunPlus Phoenix,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.5555555555555556,0.75,-3.7142857142857144,-0.2857142857142857,10
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Icebox,,7,5,7,5,Champions Tour 2024: China Stage 2,Bo3,FunPlus Phoenix,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.5555555555555556,0.5,-3.7142857142857144,-0.2857142857142857,-2
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Lotus,,7,6,6,4,Champions Tour 2024: China Stage 2,Bo3,FunPlus Phoenix,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Remaining,Remaining,0.6923076923076923,0.625,-3.7142857142857144,-0.2857142857142857,3
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Lotus,,7,6,6,5,Champions Tour 2024: China Stage 2,Bo5,FunPlus Phoenix,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",,Picked,0.7,0.7142857142857143,0.3333333333333333,-0.5,2
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Ascent,,6,7,2,6,Champions Tour 2024: China Stage 2,Bo5,FunPlus Phoenix,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Picked,,1.0,0.6,0.3333333333333333,-0.5,5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Abyss,,5,3,6,7,Champions Tour 2024: China Stage 2,Bo5,FunPlus Phoenix,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",,Picked,0.0,0.5,0.3333333333333333,-0.5,-5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Bind,,6,3,7,6,Champions Tour 2024: China Stage 2,Bo5,FunPlus Phoenix,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Picked,,0.375,0.5,0.3333333333333333,-0.5,-4
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Haven,,6,2,7,6,Champions Tour 2024: China Stage 2,Bo5,FunPlus Phoenix,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",Remaining,Remaining,0.6666666666666666,0.4,0.3333333333333333,-0.5,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Sunset,,9,4,6,3,Champions Tour 2024: China Stage 2,Bo5,EDward Gaming,"[{'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",Picked,,0.6363636363636364,0.5454545454545454,4.428571428571429,0.6,4
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Abyss,,5,3,6,7,Champions Tour 2024: China Stage 2,Bo5,EDward Gaming,"[{'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",,Picked,1.0,1.0,4.428571428571429,0.6,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Haven,,4,9,3,4,Champions Tour 2024: China Stage 2,Bo5,EDward Gaming,"[{'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",Picked,,0.5,0.5,4.428571428571429,0.6,6
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Icebox,,7,2,8,5,Champions Tour 2024: China Stage 2,Bo5,EDward Gaming,"[{'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",,Picked,0.5,0.5,4.428571428571429,0.6,-4
