Match ID,Date,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,Team 1 Recent Form,Team 2 Recent Form,Team 1 Win Rate,Team 2 Win Rate,pick_team_1,pick_team_2,remaining_map
332,2024-07-18 05:50:00,7,6,6,4,0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,Lotus,FunPlus Phoenix,Bilibili Gaming,-3.7142857142857135,-0.2857142857142857,0.5423728813559322,0.5263157894736842,0,0,1
333,2024-07-19 04:00:00,7,6,6,5,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Lotus,Trace Esports,FunPlus Phoenix,0.3333333333333333,-0.5,0.5849056603773585,0.5483870967741935,0,1,0
333,2024-07-19 04:00:00,6,7,2,6,0,5,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Ascent,Trace Esports,FunPlus Phoenix,0.3333333333333333,-0.5,0.5849056603773585,0.5483870967741935,1,0,0
333,2024-07-19 04:00:00,5,3,6,7,0,-5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Abyss,Trace Esports,FunPlus Phoenix,0.3333333333333333,-0.5,0.5849056603773585,0.5483870967741935,0,1,0
333,2024-07-19 04:00:00,6,3,7,6,0,-4,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Bind,Trace Esports,FunPlus Phoenix,0.3333333333333333,-0.5,0.5849056603773585,0.5483870967741935,1,0,0
333,2024-07-19 04:00:00,6,2,7,6,0,-5,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Haven,Trace Esports,FunPlus Phoenix,0.3333333333333333,-0.5,0.5849056603773585,0.5483870967741935,0,0,1
334,2024-07-20 04:30:00,9,4,6,3,0,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,Sunset,EDward Gaming,FunPlus Phoenix,4.428571428571429,0.6,0.6229508196721312,0.5522388059701493,1,0,0
334,2024-07-20 04:30:00,5,3,6,7,0,-5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Abyss,EDward Gaming,FunPlus Phoenix,4.428571428571429,0.6,0.6229508196721312,0.5522388059701493,0,1,0
334,2024-07-20 04:30:00,4,9,3,4,0,6,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Haven,EDward Gaming,FunPlus Phoenix,4.428571428571429,0.6,0.6229508196721312,0.5522388059701493,1,0,0
334,2024-07-20 04:30:00,7,2,8,5,0,-4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Icebox,EDward Gaming,FunPlus Phoenix,4.428571428571429,0.6,0.6229508196721312,0.5522388059701493,0,1,0
334,2024-07-20 04:30:00,10,3,6,2,0,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Bind,EDward Gaming,FunPlus Phoenix,4.428571428571429,0.6,0.6229508196721312,0.5522388059701493,0,0,1
335,2024-06-18 14:00:00,5,8,4,3,0,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,Split,FUT Esports,KOI,-3.857142857142857,-0.25,0.5116279069767442,0.3043478260869565,0,1,0
335,2024-06-18 14:00:00,4,3,9,4,0,-6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,Lotus,FUT Esports,KOI,-3.857142857142857,-0.25,0.5116279069767442,0.3043478260869565,1,0,0
335,2024-06-18 14:00:00,10,3,4,2,0,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,Sunset,FUT Esports,KOI,-3.857142857142857,-0.25,0.5116279069767442,0.3043478260869565,0,0,1
336,2024-06-19 12:00:00,6,3,7,6,0,-4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Ascent,BBL Esports,FNATIC,-2.2857142857142856,0.0909090909090909,0.3888888888888889,0.525,1,0,0
336,2024-06-19 12:00:00,5,8,4,7,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Bind,BBL Esports,FNATIC,-2.2857142857142856,0.0909090909090909,0.3888888888888889,0.525,0,1,0
336,2024-06-19 12:00:00,3,8,4,9,0,-2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Lotus,BBL Esports,FNATIC,-2.2857142857142856,0.0909090909090909,0.3888888888888889,0.525,0,0,1
337,2024-06-19 15:30:00,2,11,1,2,0,10,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,Sunset,Team Heretics,Natus Vincere,1.9,-0.25,0.640625,0.5652173913043478,1,0,0
337,2024-06-19 15:30:00,9,4,2,3,0,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,Bind,Team Heretics,Natus Vincere,1.9,-0.25,0.640625,0.5652173913043478,0,1,0
338,2024-06-20 12:00:00,0,1,11,2,0,-12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,Split,GIANTX,Gentle Mates,-1.0,-3.333333333333333,0.3684210526315789,0.3333333333333333,0,1,0
338,2024-06-20 12:00:00,6,7,5,6,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,Sunset,GIANTX,Gentle Mates,-1.0,-3.333333333333333,0.3684210526315789,0.3333333333333333,1,0,0
338,2024-06-20 12:00:00,5,8,4,7,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,Breeze,GIANTX,Gentle Mates,-1.0,-3.333333333333333,0.3684210526315789,0.3333333333333333,0,0,1
339,2024-06-20 15:10:00,8,5,6,4,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,Lotus,Team Vitality,Team Liquid,-2.0,-0.7142857142857143,0.4814814814814814,0.4583333333333333,0,1,0
339,2024-06-20 15:10:00,10,2,10,2,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,Icebox,Team Vitality,Team Liquid,-2.0,-0.7142857142857143,0.4814814814814814,0.4583333333333333,1,0,0
340,2024-06-21 12:00:00,0,6,6,7,0,-7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,Lotus,BBL Esports,Karmine Corp,-3.4285714285714284,-2.4285714285714284,0.3809523809523809,0.5555555555555556,0,1,0
340,2024-06-21 12:00:00,3,2,10,3,0,-8,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,Sunset,BBL Esports,Karmine Corp,-3.4285714285714284,-2.4285714285714284,0.3809523809523809,0.5555555555555556,1,0,0
341,2024-06-21 13:50:00,7,4,8,5,0,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Ascent,Natus Vincere,FUT Esports,-2.2857142857142856,-0.125,0.52,0.5217391304347826,1,0,0
341,2024-06-21 13:50:00,5,0,6,7,0,-8,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Lotus,Natus Vincere,FUT Esports,-2.2857142857142856,-0.125,0.52,0.5217391304347826,0,1,0
342,2024-06-25 14:00:00,7,6,0,5,0,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,Sunset,KOI,GIANTX,0.2222222222222222,-1.25,0.3076923076923077,0.4090909090909091,0,1,0
342,2024-06-25 14:00:00,8,4,8,4,1,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,Icebox,KOI,GIANTX,0.2222222222222222,-1.25,0.3076923076923077,0.4090909090909091,1,0,0
343,2024-06-26 12:00:00,7,6,6,4,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Sunset,Team Heretics,FUT Esports,2.3,0.2857142857142857,0.6515151515151515,0.5416666666666666,1,0,0
343,2024-06-26 12:00:00,4,9,3,3,0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,Split,Team Heretics,FUT Esports,2.3,0.2857142857142857,0.6515151515151515,0.5416666666666666,0,1,0
344,2024-06-26 14:15:00,9,4,3,3,0,7,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Haven,FNATIC,Team Vitality,-0.5555555555555556,0.625,0.5348837209302325,0.5172413793103449,1,0,0
344,2024-06-26 14:15:00,3,3,4,9,0,-7,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Icebox,FNATIC,Team Vitality,-0.5555555555555556,0.625,0.5348837209302325,0.5172413793103449,0,1,0
344,2024-06-26 14:15:00,8,5,3,4,0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Lotus,FNATIC,Team Vitality,-0.5555555555555556,0.625,0.5348837209302325,0.5172413793103449,0,0,1
345,2024-06-27 12:00:00,6,7,5,1,0,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,Lotus,BBL Esports,Team Liquid,-4.285714285714286,1.0,0.3478260869565217,0.4230769230769231,0,1,0
345,2024-06-27 12:00:00,7,6,0,5,0,8,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,Ascent,BBL Esports,Team Liquid,-4.285714285714286,1.0,0.3478260869565217,0.4230769230769231,1,0,0
346,2024-06-27 14:00:00,4,5,5,8,0,-4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,Lotus,Natus Vincere,GIANTX,-5.666666666666667,-1.2857142857142858,0.4814814814814814,0.375,0,1,0
346,2024-06-27 14:00:00,3,5,7,6,0,-5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,Ascent,Natus Vincere,GIANTX,-5.666666666666667,-1.2857142857142858,0.4814814814814814,0.375,1,0,0
347,2024-06-28 12:00:00,7,4,8,5,0,-2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,Sunset,KOI,Gentle Mates,1.75,0.5714285714285714,0.3571428571428571,0.3333333333333333,1,0,0
347,2024-06-28 12:00:00,6,5,7,6,0,-2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,Split,KOI,Gentle Mates,1.75,0.5714285714285714,0.3571428571428571,0.3333333333333333,0,1,0
348,2024-06-28 14:30:00,4,9,3,0,0,10,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Haven,FNATIC,Karmine Corp,0.3333333333333333,-0.6666666666666666,0.5434782608695652,0.574468085106383,1,0,0
348,2024-06-28 14:30:00,8,5,4,4,0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Lotus,FNATIC,Karmine Corp,0.3333333333333333,-0.6666666666666666,0.5434782608695652,0.574468085106383,0,1,0
349,2024-07-03 12:00:00,7,6,6,3,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,Bind,Team Heretics,GIANTX,1.1111111111111112,-1.2857142857142858,0.6617647058823529,0.4230769230769231,1,0,0
349,2024-07-03 12:00:00,8,4,8,4,1,-2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,Split,Team Heretics,GIANTX,1.1111111111111112,-1.2857142857142858,0.6617647058823529,0.4230769230769231,0,1,0
349,2024-07-03 12:00:00,9,4,8,1,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,Haven,Team Heretics,GIANTX,1.1111111111111112,-1.2857142857142858,0.6617647058823529,0.4230769230769231,0,0,1
350,2024-07-03 15:25:00,8,5,4,4,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,Sunset,FUT Esports,Gentle Mates,1.0,-1.1428571428571428,0.52,0.4,1,0,0
350,2024-07-03 15:25:00,3,10,2,2,0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,Split,FUT Esports,Gentle Mates,1.0,-1.1428571428571428,0.52,0.4,0,1,0
351,2024-07-04 12:00:00,9,4,7,3,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,Split,KOI,Natus Vincere,-0.1428571428571428,-6.166666666666667,0.3333333333333333,0.4482758620689655,0,1,0
351,2024-07-04 12:00:00,7,6,1,5,0,7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,Icebox,KOI,Natus Vincere,-0.1428571428571428,-6.166666666666667,0.3333333333333333,0.4482758620689655,1,0,0
352,2024-07-04 14:05:00,6,7,5,6,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,Bind,Team Liquid,Karmine Corp,-4.0,-2.1666666666666665,0.3928571428571428,0.5510204081632653,0,1,0
352,2024-07-04 14:05:00,10,3,0,2,0,11,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,Sunset,Team Liquid,Karmine Corp,-4.0,-2.1666666666666665,0.3928571428571428,0.5510204081632653,1,0,0
353,2024-07-05 12:00:00,5,2,6,7,0,-6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,Ascent,BBL Esports,Team Vitality,-0.5714285714285714,-1.5,0.4,0.5,1,0,0
353,2024-07-05 12:00:00,3,10,2,4,0,7,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,Sunset,BBL Esports,Team Vitality,-0.5714285714285714,-1.5,0.4,0.5,0,1,0
353,2024-07-05 12:00:00,2,9,3,10,0,-2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,Lotus,BBL Esports,Team Vitality,-0.5714285714285714,-1.5,0.4,0.5,0,0,1
354,2024-07-05 15:00:00,8,5,3,4,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,Sunset,Team Heretics,Gentle Mates,4.857142857142857,-0.2857142857142857,0.6619718309859155,0.3636363636363636,1,0,0
354,2024-07-05 15:00:00,2,8,4,9,0,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Icebox,Team Heretics,Gentle Mates,4.857142857142857,-0.2857142857142857,0.6619718309859155,0.3636363636363636,0,1,0
354,2024-07-05 15:00:00,4,9,3,2,0,8,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Lotus,Team Heretics,Gentle Mates,4.857142857142857,-0.2857142857142857,0.6619718309859155,0.3636363636363636,0,0,1
355,2024-07-09 14:00:00,2,11,1,3,0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,Split,FUT Esports,GIANTX,2.333333333333333,-1.0,0.5384615384615384,0.4137931034482758,0,1,0
355,2024-07-09 14:00:00,7,6,1,5,0,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,Lotus,FUT Esports,GIANTX,2.333333333333333,-1.0,0.5384615384615384,0.4137931034482758,1,0,0
356,2024-07-10 12:00:00,6,5,7,6,0,-2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Icebox,Team Heretics,KOI,3.375,2.6666666666666665,0.6621621621621622,0.375,0,1,0
356,2024-07-10 12:00:00,7,6,6,3,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Bind,Team Heretics,KOI,3.375,2.6666666666666665,0.6621621621621622,0.375,1,0,0
356,2024-07-10 12:00:00,8,5,7,3,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Haven,Team Heretics,KOI,3.375,2.6666666666666665,0.6621621621621622,0.375,0,0,1
357,2024-07-10 15:20:00,3,10,2,0,0,11,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Icebox,FNATIC,Team Liquid,3.125,-1.1666666666666667,0.5625,0.4333333333333333,0,1,0
357,2024-07-10 15:20:00,6,7,5,4,0,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Haven,FNATIC,Team Liquid,3.125,-1.1666666666666667,0.5625,0.4333333333333333,1,0,0
358,2024-07-11 12:00:00,8,5,7,0,0,6,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,Sunset,Natus Vincere,Gentle Mates,-4.833333333333333,-3.0,0.4193548387096774,0.36,0,1,0
358,2024-07-11 12:00:00,6,2,7,6,0,-5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,Ascent,Natus Vincere,Gentle Mates,-4.833333333333333,-3.0,0.4193548387096774,0.36,1,0,0
358,2024-07-11 12:00:00,6,7,5,6,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,Split,Natus Vincere,Gentle Mates,-4.833333333333333,-3.0,0.4193548387096774,0.36,0,0,1
359,2024-07-11 15:10:00,4,9,3,1,0,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,Icebox,Team Vitality,Karmine Corp,0.0,-2.1666666666666665,0.5142857142857142,0.5294117647058824,1,0,0
359,2024-07-11 15:10:00,6,3,7,6,0,-4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,Lotus,Team Vitality,Karmine Corp,0.0,-2.1666666666666665,0.5142857142857142,0.5294117647058824,0,1,0
359,2024-07-11 15:10:00,5,7,5,7,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,Sunset,Team Vitality,Karmine Corp,0.0,-2.1666666666666665,0.5142857142857142,0.5294117647058824,0,0,1
360,2024-07-15 12:00:00,6,2,7,6,0,-5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Haven,Team Vitality,Natus Vincere,0.2222222222222222,-2.2857142857142856,0.5263157894736842,0.4411764705882353,0,1,0
360,2024-07-15 12:00:00,10,3,3,2,0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,Sunset,Team Vitality,Natus Vincere,0.2222222222222222,-2.2857142857142856,0.5263157894736842,0.4411764705882353,1,0,0
360,2024-07-15 12:00:00,5,8,0,7,0,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Ascent,Team Vitality,Natus Vincere,0.2222222222222222,-2.2857142857142856,0.5263157894736842,0.4411764705882353,0,0,1
361,2024-07-15 14:50:00,5,2,6,7,0,-6,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Icebox,FNATIC,Karmine Corp,5.142857142857143,-5.0,0.58,0.5185185185185185,1,0,0
361,2024-07-15 14:50:00,6,6,6,6,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,Sunset,FNATIC,Karmine Corp,5.142857142857143,-5.0,0.58,0.5185185185185185,0,1,0
361,2024-07-15 14:50:00,8,5,2,4,0,7,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Lotus,FNATIC,Karmine Corp,5.142857142857143,-5.0,0.58,0.5185185185185185,0,0,1
362,2024-07-16 12:00:00,3,9,3,9,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,Icebox,Team Heretics,Team Vitality,2.4444444444444446,1.8888888888888888,0.6623376623376623,0.5365853658536586,0,1,0
362,2024-07-16 12:00:00,5,5,6,7,0,-3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,Sunset,Team Heretics,Team Vitality,2.4444444444444446,1.8888888888888888,0.6623376623376623,0.5365853658536586,1,0,0
362,2024-07-16 12:00:00,7,5,7,5,1,-2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,Bind,Team Heretics,Team Vitality,2.4444444444444446,1.8888888888888888,0.6623376623376623,0.5365853658536586,0,0,1
363,2024-07-16 15:45:00,7,5,7,5,1,-2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,Sunset,FUT Esports,FNATIC,3.333333333333333,4.714285714285714,0.5555555555555556,0.5849056603773585,1,0,0
363,2024-07-16 15:45:00,1,4,8,5,0,-8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Haven,FUT Esports,FNATIC,3.333333333333333,4.714285714285714,0.5555555555555556,0.5849056603773585,0,1,0
364,2024-07-17 12:00:00,7,4,8,5,0,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,Lotus,Team Vitality,FNATIC,2.111111111111111,4.0,0.5454545454545454,0.6,0,1,0
364,2024-07-17 12:00:00,3,3,4,9,0,-7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,Sunset,Team Vitality,FNATIC,2.111111111111111,4.0,0.5454545454545454,0.6,1,0,0
365,2024-07-17 14:15:00,6,7,4,6,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,Abyss,Team Heretics,FUT Esports,1.4444444444444444,3.333333333333333,0.65,0.5357142857142857,0,1,0
365,2024-07-17 14:15:00,8,5,7,4,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Sunset,Team Heretics,FUT Esports,1.4444444444444444,3.333333333333333,0.65,0.5357142857142857,1,0,0
366,2024-07-19 12:00:00,3,3,4,9,0,-7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Icebox,Team Vitality,Team Heretics,0.375,0.875,0.5217391304347826,0.6585365853658537,1,0,0
366,2024-07-19 12:00:00,5,8,4,0,0,9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,Sunset,Team Vitality,Team Heretics,0.375,0.875,0.5217391304347826,0.6585365853658537,0,1,0
366,2024-07-19 12:00:00,4,9,3,0,0,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Lotus,Team Vitality,Team Heretics,0.375,0.875,0.5217391304347826,0.6585365853658537,1,0,0
366,2024-07-19 12:00:00,8,5,5,4,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Haven,Team Vitality,Team Heretics,0.375,0.875,0.5217391304347826,0.6585365853658537,0,1,0
367,2024-07-20 12:00:00,4,9,3,5,0,5,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Haven,FNATIC,Team Vitality,3.142857142857143,1.1111111111111112,0.6140350877192983,0.54,1,0,0
367,2024-07-20 12:00:00,5,4,8,5,0,-4,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Ascent,FNATIC,Team Vitality,3.142857142857143,1.1111111111111112,0.6140350877192983,0.54,0,1,0
367,2024-07-20 12:00:00,5,8,4,5,0,4,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Lotus,FNATIC,Team Vitality,3.142857142857143,1.1111111111111112,0.6140350877192983,0.54,1,0,0
367,2024-07-20 12:00:00,3,10,2,1,0,10,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Bind,FNATIC,Team Vitality,3.142857142857143,1.1111111111111112,0.6140350877192983,0.54,0,1,0
368,2024-06-22 17:00:00,6,3,7,6,0,-4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,Ascent,MIBR,LEVIATÁN,-5.666666666666667,-1.25,0.3181818181818182,0.5365853658536586,1,0,0
368,2024-06-22 17:00:00,3,4,4,9,0,-6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,Icebox,MIBR,LEVIATÁN,-5.666666666666667,-1.25,0.3181818181818182,0.5365853658536586,0,1,0
369,2024-06-22 19:15:00,8,5,4,4,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,Lotus,Sentinels,NRG Esports,-0.1428571428571428,-0.5714285714285714,0.5925925925925926,0.6,0,1,0
369,2024-06-22 19:15:00,9,3,9,3,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,Sunset,Sentinels,NRG Esports,-0.1428571428571428,-0.5714285714285714,0.5925925925925926,0.6,1,0,0
370,2024-06-23 17:00:00,6,6,6,6,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Icebox,FURIA,100 Thieves,-5.142857142857143,-1.8571428571428568,0.125,0.5945945945945946,1,0,0
370,2024-06-23 17:00:00,9,3,9,3,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Haven,FURIA,100 Thieves,-5.142857142857143,-1.8571428571428568,0.125,0.5945945945945946,0,1,0
371,2024-06-23 19:45:00,7,6,6,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Lotus,LOUD,Evil Geniuses,1.0,-0.375,0.5,0.4444444444444444,1,0,0
371,2024-06-23 19:45:00,0,6,6,7,0,-7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,Sunset,LOUD,Evil Geniuses,1.0,-0.375,0.5,0.4444444444444444,0,1,0
371,2024-06-23 19:45:00,5,6,6,7,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Icebox,LOUD,Evil Geniuses,1.0,-0.375,0.5,0.4444444444444444,0,0,1
372,2024-06-24 17:00:00,4,9,3,8,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Ascent,G2 Esports,Cloud9,-3.25,0.1428571428571428,0.5172413793103449,0.48,1,0,0
372,2024-06-24 17:00:00,3,2,10,3,0,-8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Icebox,G2 Esports,Cloud9,-3.25,0.1428571428571428,0.5172413793103449,0.48,0,1,0
372,2024-06-24 17:00:00,4,9,0,8,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Lotus,G2 Esports,Cloud9,-3.25,0.1428571428571428,0.5172413793103449,0.48,0,0,1
373,2024-06-29 17:00:00,9,4,2,3,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Bind,Evil Geniuses,FURIA,1.3333333333333333,-1.7142857142857142,0.4761904761904761,0.2222222222222222,0,1,0
373,2024-06-29 17:00:00,3,10,2,2,0,9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Lotus,Evil Geniuses,FURIA,1.3333333333333333,-1.7142857142857142,0.4761904761904761,0.2222222222222222,1,0,0
374,2024-06-29 19:00:00,8,5,7,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,Lotus,Sentinels,KRÜ Esports,1.3333333333333333,-2.875,0.6071428571428571,0.52,0,1,0
374,2024-06-29 19:00:00,8,5,6,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,Split,Sentinels,KRÜ Esports,1.3333333333333333,-2.875,0.6071428571428571,0.52,1,0,0
375,2024-06-30 17:00:00,5,8,4,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Ascent,LOUD,MIBR,-1.1428571428571428,-5.0,0.4878048780487805,0.2916666666666667,0,1,0
