Match ID,Event,Team 1,Team 2,Date,Match Format,Maps Picked/Banned,Total Maps Played,Winner
377,Champions Tour 2024: Americas Stage 2,NRG Esports,G2 Esports,2024-07-01 17:00:00,Bo3,"[{'Team': 'NRG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'NRG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,G2 Esports
378,Champions Tour 2024: Americas Stage 2,Sentinels,Cloud9,2024-07-01 19:25:00,Bo3,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Sentinels
379,Champions Tour 2024: Americas Stage 2,Evil Geniuses,LEVIATÁN,2024-07-02 17:00:00,Bo3,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'EG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'EG', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,LEVIATÁN
380,Champions Tour 2024: Americas Stage 2,LOUD,FURIA,2024-07-02 19:15:00,Bo3,"[{'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'FUR', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,FURIA
381,Champions Tour 2024: Americas Stage 2,MIBR,100 Thieves,2024-07-03 17:00:00,Bo3,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Bind'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'MIBR', 'Action': 'pick', 'Map': 'Split'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,100 Thieves
382,Champions Tour 2024: Americas Stage 2,NRG Esports,KRÜ Esports,2024-07-03 19:05:00,Bo3,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'NRG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,NRG Esports
383,Champions Tour 2024: Americas Stage 2,G2 Esports,KRÜ Esports,2024-07-06 17:00:00,Bo3,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",3,G2 Esports
384,Champions Tour 2024: Americas Stage 2,LOUD,LEVIATÁN,2024-07-06 20:35:00,Bo3,"[{'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,LEVIATÁN
385,Champions Tour 2024: Americas Stage 2,MIBR,FURIA,2024-07-07 17:00:00,Bo3,"[{'Team': 'MIBR', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'MIBR', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FUR', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,FURIA
386,Champions Tour 2024: Americas Stage 2,NRG Esports,Cloud9,2024-07-07 19:15:00,Bo3,"[{'Team': 'NRG', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'NRG', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",3,Cloud9
387,Champions Tour 2024: Americas Stage 2,Evil Geniuses,100 Thieves,2024-07-08 17:00:00,Bo3,"[{'Team': 'EG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'EG', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'EG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,100 Thieves
388,Champions Tour 2024: Americas Stage 2,Cloud9,KRÜ Esports,2024-07-12 20:00:00,Bo3,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Split'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,KRÜ Esports
389,Champions Tour 2024: Americas Stage 2,Evil Geniuses,MIBR,2024-07-13 17:00:00,Bo3,"[{'Team': 'EG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'EG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'MIBR', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'EG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,MIBR
390,Champions Tour 2024: Americas Stage 2,LEVIATÁN,FURIA,2024-07-13 19:10:00,Bo3,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FUR', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FUR', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,LEVIATÁN
391,Champions Tour 2024: Americas Stage 2,LOUD,100 Thieves,2024-07-14 17:00:00,Bo3,"[{'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",3,LOUD
392,Champions Tour 2024: Americas Stage 2,Sentinels,G2 Esports,2024-07-14 20:00:00,Bo3,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,G2 Esports
393,Champions Tour 2024: Americas Stage 2,KRÜ Esports,Cloud9,2024-07-17 17:00:00,Bo3,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",3,KRÜ Esports
394,Champions Tour 2024: Americas Stage 2,Sentinels,100 Thieves,2024-07-17 20:30:00,Bo3,"[{'Team': 'SEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Haven'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Abyss'}]",2,100 Thieves
395,Champions Tour 2024: Americas Stage 2,LEVIATÁN,KRÜ Esports,2024-07-18 17:00:00,Bo3,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,LEVIATÁN
396,Champions Tour 2024: Americas Stage 2,G2 Esports,100 Thieves,2024-07-18 18:55:00,Bo3,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,G2 Esports
397,Champions Tour 2024: Americas Stage 2,LEVIATÁN,G2 Esports,2024-07-19 17:00:00,Bo3,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,G2 Esports
398,Champions Tour 2024: Americas Stage 2,KRÜ Esports,100 Thieves,2024-07-19 19:10:00,Bo3,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,KRÜ Esports
399,Champions Tour 2024: Americas Stage 2,LEVIATÁN,KRÜ Esports,2024-07-20 17:00:00,Bo5,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",5,LEVIATÁN
400,Champions Tour 2024: Americas Stage 2,G2 Esports,LEVIATÁN,2024-07-21 17:00:00,Bo5,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Abyss'}]",4,LEVIATÁN
401,Valorant Champions 2024,Gen.G,Sentinels,2024-08-01 04:00:00,Bo3,"[{'Team': 'SEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Abyss'}]",2,Gen.G
402,Valorant Champions 2024,FunPlus Phoenix,Team Heretics,2024-08-01 06:25:00,Bo3,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",3,Team Heretics
403,Valorant Champions 2024,DRX,KRÜ Esports,2024-08-02 04:00:00,Bo3,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,DRX
404,Valorant Champions 2024,FNATIC,Bilibili Gaming,2024-08-02 07:00:00,Bo3,"[{'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'FNC', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,FNATIC
405,Valorant Champions 2024,LEVIATÁN,Talon Esports,2024-08-03 04:00:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,LEVIATÁN
406,Valorant Champions 2024,Team Vitality,Trace Esports,2024-08-03 06:30:00,Bo3,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'VIT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,Trace Esports
407,Valorant Champions 2024,G2 Esports,Paper Rex,2024-08-04 04:00:00,Bo3,"[{'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,G2 Esports
408,Valorant Champions 2024,EDward Gaming,FUT Esports,2024-08-04 06:15:00,Bo3,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,EDward Gaming
409,Valorant Champions 2024,Gen.G,Team Heretics,2024-08-06 04:00:00,Bo3,"[{'Team': 'TH', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'TH', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'TH', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,Team Heretics
410,Valorant Champions 2024,FNATIC,DRX,2024-08-06 07:35:00,Bo3,"[{'Team': 'DRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Abyss'}, {'Team': 'FNC', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,DRX
411,Valorant Champions 2024,LEVIATÁN,Trace Esports,2024-08-07 04:00:00,Bo3,"[{'Team': 'TE', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'TE', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TE', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",3,Trace Esports
412,Valorant Champions 2024,EDward Gaming,G2 Esports,2024-08-07 07:15:00,Bo3,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",3,G2 Esports
413,Valorant Champions 2024,Sentinels,FunPlus Phoenix,2024-08-08 04:00:00,Bo3,"[{'Team': 'FPX', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Abyss'}]",2,Sentinels
414,Valorant Champions 2024,Bilibili Gaming,KRÜ Esports,2024-08-08 06:10:00,Bo3,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'BLG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'BLG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",2,KRÜ Esports
415,Valorant Champions 2024,Talon Esports,Team Vitality,2024-08-09 04:00:00,Bo3,"[{'Team': 'TLN', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'TLN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'VIT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'TLN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",2,Team Vitality
416,Valorant Champions 2024,FUT Esports,Paper Rex,2024-08-09 06:25:00,Bo3,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",2,Paper Rex
417,Valorant Champions 2024,Gen.G,Sentinels,2024-08-10 04:00:00,Bo3,"[{'Team': 'SEN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Haven'}]",2,Sentinels
418,Valorant Champions 2024,FNATIC,KRÜ Esports,2024-08-10 06:15:00,Bo3,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FNC', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'FNC', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",3,FNATIC
419,Valorant Champions 2024,LEVIATÁN,Team Vitality,2024-08-11 04:00:00,Bo3,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'VIT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'VIT', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",2,LEVIATÁN
420,Valorant Champions 2024,EDward Gaming,Paper Rex,2024-08-11 06:15:00,Bo3,"[{'Team': 'EDG', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Haven'}, {'Team': 'EDG', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'PRX', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'EDG', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'PRX', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",3,EDward Gaming
421,Valorant Champions 2024,DRX,Sentinels,2024-08-14 04:00:00,Bo3,"[{'Team': 'SEN', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'SEN', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'DRX', 'Action': 'pick', 'Map': 'Haven'}, {'Team': 'SEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'DRX', 'Action': 'ban', 'Map': 'Abyss'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",2,Sentinels
